,URL
"U.S. Ratio of Loans and Discounts To Individual Deposits, National Banks, Total SCATTERED COVERAGE FOR 1870-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14042.dat
"U.S. Ratio of Loans and Discounts To Individual Deposits, National Banks, Country Districts SCATTERED COVERAGE FOR 1874-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14043.dat
"U.S. Ratio of Loans and Discounts To Individual Deposits, National Banks, Reserve Cities Other Than Central SCATTERED COVERAGE FOR 1882-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14044.dat
"U.S. Ratio of Loans and Discounts To Individual Deposits, National Banks, Central Reserve Cities SCATTERED COVERAGE FOR 1882-1916; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14045.dat
"U.S. Ratio of Loans and Discounts To Individual Deposits, National Banks, New York City SCATTERED COVERAGE FOR 1870-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14046.dat
"U.S. Ratio of Loans and Discount To Net Deposits, National Banks SCATTERED COVERAGE FOR 1874-1914; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14047.dat
"U.S. Ratio of Loans and Discounts To Net Deposits, National Banks, Country Districts SCATTERED COVERAGE FOR 1874-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14048.dat
"U.S. Ratio of Loans and Discounts To Net Deposits, National Banks, Other Reserve Cities SCATTERED COVERAGE FOR 1882-1914; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14049.dat
"U.S. Ratio of Loans and Discounts To Net Deposits, National Banks, Central Reserve Cities SCATTERED COVERAGE FOR 1887-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14050.dat
"U.S. Ratio of Loans and Discounts To Net Deposits, National Banks, New York City SCATTERED COVERAGE FOR 1882-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14051.dat
"U.S. Ratio of Lawful Money To Individual Deposits, National Banks, Total SCATTERED COVERAGE FOR 1874-1915; SEE NOTES",https://data.nber.org/databases/macrohistory/rectdata/14/m14052.dat
"U.S. Ratio of Lawful Money To Individual Deposits, National Banks, Country Districts SCATTERED COVERAGE FOR 1874-1915; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14053.dat
"U.S. Ratio of Lawful Money To Individual Deposits, National Banks, Reserve Cities Other Than Central SCATTERED COVERAGE FOR 1882-1915; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14054.dat
"U.S. Ratio of Lawful Money To Individual Deposits, National Banks, Central Reserve Cities SCATTERED COVERAGE FOR 1882-1915; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14055.dat
U.S. NBER Series: 14056 10/1874-12/1915,https://data.nber.org/databases/macrohistory/rectdata/14/m14056.dat
U.S. NBER Series: 14057 10/1874-12/1915,https://data.nber.org/databases/macrohistory/rectdata/14/m14057.dat
U.S. NBER Series: 14058 03/1875-11/1902; 01/1905-10/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14058.dat
"U.S. Ratio of Reserves To Net Deposits, National Banks, Reserve Cities Other Than Central SCATTERED COVERAGE FOR 1882-1915; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14059.dat
"U.S. Ratio of Reserves To Net Deposits, National Banks, Central Reserve Cities SCATTERED COVERAGE FOR 1887-1915; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14060.dat
"U.S. Ratio of Reserves To Net Deposits, National Banks, New York City SCATTERED COVERAGE FOR 1882-1915; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14061.dat
U.S. Total Gold Reserves of Federal Reserve Banks 11/1914-05/1949,https://data.nber.org/databases/macrohistory/rectdata/14/m14062.dat
U.S. Cash Reserves of Federal Reserve Banks 11/1914-06/1949,https://data.nber.org/databases/macrohistory/rectdata/14/m14063.dat
"U.S. Reserves Held At Federal Reserve Banks, All Member Banks 01/1917-11/1965",https://data.nber.org/databases/macrohistory/rectdata/14/m14064.dat
"U.S. Notes in Circulation, Federal Reserve Banks 11/1914-06/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14065.dat
U.S. Total Bills and Securities Held By Federal Reserve Banks 11/1914-10/1969,https://data.nber.org/databases/macrohistory/rectdata/14/m14066.dat
"U.S. Bills Discounted, Federal Reserve Banks 11/1914-10/1969",https://data.nber.org/databases/macrohistory/rectdata/14/m14067.dat
"U.S. Bills Bought, Federal Reserve Banks 01/1915-09/1939",https://data.nber.org/databases/macrohistory/rectdata/14/m14068.dat
"U.S. Government Securities Held, Federal Reserve Banks 12/1914-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14069.dat
"U.S. Total Deposits, Federal Reserve Banks 11/1914-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14070.dat
Germany Average Monthly Berlin Rates of Exchange On Paris 01/1876-07/1914; 01/1925-07/1939,https://data.nber.org/databases/macrohistory/rectdata/14/m14071.dat
"U.S. Ratio of Reserves To Note and Deposit Liabilities, Federal Reserve Banks 11/1914-12/1948",https://data.nber.org/databases/macrohistory/rectdata/14/m14072.dat
"U.S. Loans On Securities, Reporting Member Banks, Federal Reserve System 12/1919-06/1938",https://data.nber.org/databases/macrohistory/rectdata/14/m14074.dat
"U.S. All Other Loans, Reporting Member Banks, Federal Reserve System 12/1919-06/1938",https://data.nber.org/databases/macrohistory/rectdata/14/m14075a.dat
"U.S. All Other Loans, Reporting Member Banks, Federal Reserve System 06/1937-12/1941",https://data.nber.org/databases/macrohistory/rectdata/14/m14075b.dat
U.S. Monetary Gold Stock 06/1878-12/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14076a.dat
U.S. Monetary Gold Stock 01/1914-12/1946,https://data.nber.org/databases/macrohistory/rectdata/14/m14076b.dat
U.S. Monetary Gold Stock 01/1947-12/1970,https://data.nber.org/databases/macrohistory/rectdata/14/m14076c.dat
"U.S. Net Demand Deposits, Reporting Member Banks, Federal Reserve System 01/1919-08/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14078a.dat
"U.S. Demand Deposits Adjusted, Reporting Member Banks, Federal Reserve System 09/1934-06/1947",https://data.nber.org/databases/macrohistory/rectdata/14/m14078b.dat
"U.S. Demand Deposits Adjusted, Reporting Member Banks, Federal Reserve System 07/1946-02/1953",https://data.nber.org/databases/macrohistory/rectdata/14/m14078c.dat
"U.S. Demand Deposits Adjusted, Reporting Member Banks, Federal Reserve System 01/1952-06/1956",https://data.nber.org/databases/macrohistory/rectdata/14/m14078d.dat
"U.S. Time Deposits, Reporting Member Banks, Federal Reserve System 01/1919-08/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14079a.dat
"U.S. Time Deposits, Reporting Member Banks, Federal Reserve System 09/1934-06/1947",https://data.nber.org/databases/macrohistory/rectdata/14/m14079b.dat
"U.S. Time Deposits, Reporting Member Banks, Federal Reserve System 07/1946-02/1953",https://data.nber.org/databases/macrohistory/rectdata/14/m14079c.dat
"U.S. Time Deposits, Reporting Member Banks, Federal Reserve System 01/1952-06/1956",https://data.nber.org/databases/macrohistory/rectdata/14/m14079d.dat
"U.S. Currency Held By the Treasury, Middle of The Month, Seaonally Adjusted 07/1878-01/1915",https://data.nber.org/databases/macrohistory/rectdata/14/m14080a.dat
"U.S. Currency Held By the Treasury, Seasonally Adjusted 02/1914-11/1944",https://data.nber.org/databases/macrohistory/rectdata/14/m14080b.dat
"Great Britain Total Circulation 01/1854-10/1861; 01-02,04-05/1862; 09-10/1863; 09/1864-11/1928",https://data.nber.org/databases/macrohistory/rectdata/14/m14081.dat
"Great Britain Bank and Currency Notes in Circulation, Bank of England 01/1919-12/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14082.dat
"Great Britain Other Securities, Bank of England 09/1844-12/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14083.dat
"Great Britain Seven Day Bills and Others, Weekly Average, Bank of England 09/1844-08/1904",https://data.nber.org/databases/macrohistory/rectdata/14/m14084.dat
"Great Britain Other Deposits, Bank of England 09/1844-09/1939",https://data.nber.org/databases/macrohistory/rectdata/14/m14085.dat
"U.S. Percentage of Reserves Held To Reserves Required, All Member Banks, Federal Reserve System 01/1918-12/1928",https://data.nber.org/databases/macrohistory/rectdata/14/m14086a.dat
"U.S. Percentage of Reserves Held To Reserves Required, All Member Banks, Federal Reserve System 01/1929-06/1944",https://data.nber.org/databases/macrohistory/rectdata/14/m14086b.dat
"Great Britain Ratio of Reserves To Liabilities, Bank Of England 01/1876-02/1935",https://data.nber.org/databases/macrohistory/rectdata/14/m14087.dat
"Germany Outstanding Note Circulation, All Banks, End of Month 11/1875-12/1913",https://data.nber.org/databases/macrohistory/rectdata/14/m14088a.dat
"Germany Outstanding Note Circulation, All Banks 01/1914-11/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14088b.dat
"Germany Loans and Discounts, All Issuing Banks 01/1876-08/1888; 10/1888-11/1918; 01/1919-11/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14091.dat
Germany Legal Reserve Ratio 01/1876-07/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14093.dat
Germany NBER Series: 14098 01/1876-12/1935,https://data.nber.org/databases/macrohistory/rectdata/14/m14098.dat
France NBER Series: 14100 01/1865-02/1940,https://data.nber.org/databases/macrohistory/rectdata/14/m14100.dat
France NBER Series: 14101 01/1895-021940,https://data.nber.org/databases/macrohistory/rectdata/14/m14101.dat
France NBER Series: 14102 01/1865-07/1939,https://data.nber.org/databases/macrohistory/rectdata/14/m14102.dat
France NBER Series: 14103 01/1865-12/1939,https://data.nber.org/databases/macrohistory/rectdata/14/m14103.dat
France NBER Series: 14104 01/1865-05/1939,https://data.nber.org/databases/macrohistory/rectdata/14/m14104.dat
United Kingdon NBER Series: 14105 10/1877-12/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14105.dat
U.K. NBER Series: 14106 10/1877-07/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14106.dat
U.K. NBER Series: 14107 10/1877/12/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14107.dat
U.K. NBER Series: 14108 01/1870-12/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14108.dat
U.S. NBER Series: 14112 01/1867-12/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14112.dat
France NBER Series: 14114 01/1876-09/1914,https://data.nber.org/databases/macrohistory/rectdata/14/m14114.dat
New York City 01/1918-05/1956,https://data.nber.org/databases/macrohistory/rectdata/14/m14115.dat
U.S. 01/1918-05/1956,https://data.nber.org/databases/macrohistory/rectdata/14/m14116.dat
New York City 01/1918-12/1934,https://data.nber.org/databases/macrohistory/rectdata/14/m14117a.dat
New York City 01/1929-10/1964,https://data.nber.org/databases/macrohistory/rectdata/14/m14117b.dat
U.S. 01/1918-12/1934,https://data.nber.org/databases/macrohistory/rectdata/14/m14118a.dat
U.S. 01/1929-04/1949,https://data.nber.org/databases/macrohistory/rectdata/14/m14118b.dat
"U.S. Reserves Held Minus Borrowings At Federal Reserve Banks, Member Banks Outside New York City 01/1944-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14119.dat
"U.S. Reserves Held Minus Borrowings At Federal Reserve Banks, Member Banks in New York City 01/1918-12/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14120a.dat
U.S. Reserves Held Minus Borrowings At Federal Reserve Member Banks in New York City 01/1929-12/1941,https://data.nber.org/databases/macrohistory/rectdata/14/m14120b.dat
"U.S. Reserves Held Minus Borrowings At Federal Reserve Banks, Member Banks in New York City 01/1944-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14120c.dat
"U.S. Borrowings At Federal Reserve Banks, Member Banks Outside New York City 01/1918-12/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14121a.dat
"U.S. Borrowings At Federal Reserve Banks, Member Banks Outside New York City 01/1929-12/1941",https://data.nber.org/databases/macrohistory/rectdata/14/m14121b.dat
"U.S. Borrowings At Federal Reserve Banks, Member Banks Outside New York City 01/1944-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14121c.dat
"U.S. Borrowings At Federal Reserve Banks, Member Banks in New York City 01/1918-12/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14122a.dat
"U.S. Borrowings At Federal Reserve Banks, Member Banks in New York City 01/1929-12/1941",https://data.nber.org/databases/macrohistory/rectdata/14/m14122b.dat
"U.S. Borrowings At Federal Reserve Banks, Member Banks in New York City 01/1944-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14122c.dat
"U.S. Reserves Held Minus Borrowings At Federal Reserve Banks, All Member Banks 01/1917-12/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14123a.dat
"U.S. Reserves Held Minus Borrowings At Federal Reserve Banks, All Member Banks 01/1929-12/1941",https://data.nber.org/databases/macrohistory/rectdata/14/m14123b.dat
"U.S. Reserves Held Minus Borrowings At Federal Reserve Banks, All Member Banks 01/1944-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14123c.dat
"U.S. National Bank Notes Outstanding, Total, End of Month 01/1864-12/1879",https://data.nber.org/databases/macrohistory/rectdata/14/m14124a.dat
"U.S. National Bank Notes Outstanding Outside the Treasury, End of Month 01/1874-12/1919",https://data.nber.org/databases/macrohistory/rectdata/14/m14124b.dat
"U.S. National Bank Notes Outstanding, Outside Treasury and Federal Reserve Banks, End of Month 11/1914-04/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14124c.dat
"U.S. Currency Held By the Public, Seasonally Adjusted 05/1907-12/1946",https://data.nber.org/databases/macrohistory/rectdata/14/m14125a.dat
U.S. Currency Held By the Public 1947-1967 01/1947-05/1968,https://data.nber.org/databases/macrohistory/rectdata/14/m14125b.dat
"U.S. Vault Cash, All Banks Except Federal Reserve Banks, Seasonally Adjusted 05/1907-12/1942",https://data.nber.org/databases/macrohistory/rectdata/14/m14126a.dat
"U.S. Vault Cash, All Banks Except Federal Reserve Banks, End of Month 01/1943-12/1971",https://data.nber.org/databases/macrohistory/rectdata/14/m14126b.dat
"U.S. Investments Other Than United States Government Securities, Reporting Federal Reserve Member Banks in 101 Leading Cities 01/1919-06/1947",https://data.nber.org/databases/macrohistory/rectdata/14/m14127a.dat
"U.S. Investments Other Than United States Government Securities, Reporting Federal Reserve Member Banks in Ninety-Four 07/1946-06/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14127b.dat
"U.S. Gold Outside the Treasury and Federal Reserve Banks, End of Month 06/1878-12/1914",https://data.nber.org/databases/macrohistory/rectdata/14/m14131a.dat
U.S. Gold Outside the Treasury and Federal Reserve Banks 01/1914-05/1949,https://data.nber.org/databases/macrohistory/rectdata/14/m14131b.dat
"U.S. Net Demand Deposits, Weekly Reporting Member Banks, Federal Reserve System, N York City 01/1919-08/1934",https://data.nber.org/databases/macrohistory/rectdata/14/m14132a.dat
"U.S. Demand Depostits, Individual, Corporations, and Others, Weekly Reporting Member Banks, Federal Reserve System, New 09/1934-12/1939",https://data.nber.org/databases/macrohistory/rectdata/14/m14132b.dat
"U.S. Demand Deposits, Individuals, Corpoartions, and Others, Weekly Reporting Member Banks, Federal Reserve System, New 03/1939-06/1947",https://data.nber.org/databases/macrohistory/rectdata/14/m14132c.dat
"U.S. Demand Deposits, Individuals, Corporations, and Others, Weekly Reporting Member Banks, Federal Reserve System, New 07/1946-10/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14132d.dat
"U.S. Silver Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 06/1878-12/1914",https://data.nber.org/databases/macrohistory/rectdata/14/m14133a.dat
"U.S. Silver Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 01/1914-05/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14133b.dat
"U.S. Other Currency Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 06/1878-12/1914",https://data.nber.org/databases/macrohistory/rectdata/14/m14134a.dat
"U.S. Other Currency Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 01/1914-01/1920",https://data.nber.org/databases/macrohistory/rectdata/14/m14134b.dat
"U.S. Other Currency Held in the Treasury, Treasury and Federal Reserve Banks, End of Month 03/1919-05/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14134c.dat
"U.S. Total Currency Outside the Treasury, End of Month 06/1878-12/1914",https://data.nber.org/databases/macrohistory/rectdata/14/m14135a.dat
"U.S. Total Currency Outside the Treasury and Federal Reserve Banks, End of Month 01/1914-05/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14135b.dat
"U.S. Other Currency Outside the Treasury, End of Month 06/1878-12/1914",https://data.nber.org/databases/macrohistory/rectdata/14/m14136a.dat
"U.S. Other Currency Outside the Treasury and Federal Reserve Banks, End of Month 01/1914-12/1919",https://data.nber.org/databases/macrohistory/rectdata/14/m14136b.dat
"U.S. Other Currency Outside the Treasury and Federal Reserve Banks, End of Month 03/1919-05/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14136c.dat
"U.S. Gold Held in the Treasury and Federal Reserve Banks, End of Month 06/1878-12/1914",https://data.nber.org/databases/macrohistory/rectdata/14/m14137a.dat
"U.S. Gold Held in the Treasury and Federal Reserve Banks, End of Month 01/1914-05/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14137b.dat
"U.S. Silver Outside the Treasury, End of Month 06/1878-12/1914",https://data.nber.org/databases/macrohistory/rectdata/14/m14138a.dat
"U.S. Silver Outside the Treasury and Federal Reserve Banks, End of Month 01/1914-05/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14138b.dat
"U.S. Interbank Deposits, Weekly Reporting Member Banks, Federal Reserve System, New York City 04/1920-08/1935",https://data.nber.org/databases/macrohistory/rectdata/14/m14139a.dat
"U.S. Interbank Deposits, Weekly Reporting Member Banks, Federal Reserve System, New York City 09/1934-06/1942",https://data.nber.org/databases/macrohistory/rectdata/14/m14139b.dat
"U.S. Interbank Deposits, Weekly Reporting Member Banks, Federal Reserve System, New York City 07/1942-06/1947",https://data.nber.org/databases/macrohistory/rectdata/14/m14139c.dat
"U.S. Interbank Deposits, Weekly Reporting Member Banks, Federal Reserve System, New York City 07/1946-12/1949",https://data.nber.org/databases/macrohistory/rectdata/14/m14139d.dat
U.S. NBER Series: 14140 06/1914-06/1923,https://data.nber.org/databases/macrohistory/rectdata/14/m14140.dat
U.S. NBER Series: 14141 06/1914-06/1923,https://data.nber.org/databases/macrohistory/rectdata/14/m14141.dat
U.S. NBER Series: 14142 06/1914-06/1923,https://data.nber.org/databases/macrohistory/rectdata/14/m14142.dat
U.S. NBER Series: 14143 06/1914-06/1923,https://data.nber.org/databases/macrohistory/rectdata/14/m14143.dat
"U.S. Money Stock, Commerical Banks Plus Currency Held By Public, Seasonally Adjusted 05/1907-12/1946",https://data.nber.org/databases/macrohistory/rectdata/14/m14144a.dat
"U.S. Demand Deposits, Adjusted Time Deposits, All Commericial Banks, Plus Currency Held By the Public 01/1955-09/1969",https://data.nber.org/databases/macrohistory/rectdata/14/m14144b.dat
"U.S. Demand Deposits, Adjusted Time Deposits, All Commercial Banks, Plus Currency Held By the Public, Seasonally Adjusted 01/1947-09/1969",https://data.nber.org/databases/macrohistory/rectdata/14/m14144c.dat
"U.S. Total Deposits, All Commercial Banks, Seasonally Adjusted 05/1907-12/1945",https://data.nber.org/databases/macrohistory/rectdata/14/m14145a.dat
"U.S. Total Deposits, All Commercial Banks, Seasonally Adjusted 01/1946-05/1968",https://data.nber.org/databases/macrohistory/rectdata/14/m14145b.dat
U.S. NBER Series: 14146 06/1919-06/1946,https://data.nber.org/databases/macrohistory/rectdata/14/m14146.dat
U.S. NBER Series: 14147 06/1919-06-1946,https://data.nber.org/databases/macrohistory/rectdata/14/m14147.dat
U.S. NBER Series: 14148 06/1919-06/1946,https://data.nber.org/databases/macrohistory/rectdata/14/m14148.dat
U.S. NBER Series: 14149 06/1919-06/1946,https://data.nber.org/databases/macrohistory/rectdata/14/m14149.dat
New York State NBER Series: 14150 06/1917-06/1923,https://data.nber.org/databases/macrohistory/rectdata/14/m14150.dat
U.S. NBER Series: 14151 06/1917-06/1923,https://data.nber.org/databases/macrohistory/rectdata/14/m14151.dat
New York State NBER Series: 14152 06/1914-06/1946,https://data.nber.org/databases/macrohistory/rectdata/14/m14152.dat
New York State NBER Series: 14153 06/1914-06/1923,https://data.nber.org/databases/macrohistory/rectdata/14/m14153.dat
"U.S. Demand Deposits Less Duplications, National Banks Outside New York State, Seasonally Adjusted SCATTERED COVERAGE FOR 1917-1923; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14154.dat
"U.S. Demand Deposits Less Duplications, Nonnational Banks Outside New York State, Seasonally Adjusted SCATTERED COVERAGE FOR 1917-1923; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14155.dat
"U.S. Time Deposits, National Banks Outside New York State, Seasonally Adjusted SCATTERED COVERAGE FOR 1914-1923; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14156.dat
"U.S. Time Deposits, Nonnational Banks Outside New York State, Seasonally Adjusted SCATTERED COVERAGE FOR 1914-1923; SEE NOTE",https://data.nber.org/databases/macrohistory/rectdata/14/m14157.dat
New York State NBER Series: 14158 06/1919-06/1946,https://data.nber.org/databases/macrohistory/rectdata/14/m14158.dat
