,URL
"U.S. Diffusion Index, Industrial Production, 16-24 Industries, One Month Span, Seasonally Adjusted 02/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16034a.dat
"U.S. Diffusion Index, Industrial Production, 16-24 Industries, One Month Span, Seasonally Adjusted 02/1947-08/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16034b.dat
"U.S. Diffusion Index, Industrial Production, 16-24 Industries, Six Month Span, Seasonally Adjusted 04/1919-09/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16035a.dat
"U.S. Diffusion Index, Industrial Production, 16-24 Industries, Six Month Span, Seasonally Adjusted 04/1947-10/1966",https://data.nber.org/databases/macrohistory/rectdata/16/m16035b.dat
"U.S. Diffusion Index, Sales of Retail Stores, Twenty-Four Types Of Stores, Nine Month Span, Seasonally Adjusted 06/1953-12/1963",https://data.nber.org/databases/macrohistory/rectdata/16/m16037.dat
"U.S. Cumulated Net Diffusion Index, Average Workweek, Twenty-One Manufacturing Industries, One Month Span, Seasonally 02/1948-08/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16040.dat
"U.S. Cumulated Net Diffusion Index, Average Workweek, Twenty-One Manufacturing Industries, Nine Month Span, Seasonally 06/1948-04/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16041.dat
"U.S. Cumulated Net Diffusion Index, Manufacturers' New Orders For Durable Goods, Twenty-One Industries, One Month Span, 02/1949-12/1953",https://data.nber.org/databases/macrohistory/rectdata/16/m16042a.dat
"U.S. Cumulated Net Diffusion Index, Manufacturers' New Orders For Durable Goods, Thirty-Six Industries, One Month Span, 01/1954-12/1963",https://data.nber.org/databases/macrohistory/rectdata/16/m16042b.dat
"U.S. Cumulated Net Diffusion Index, Manufacturers' New Orders For Durable Goods, Twenty-One Industries, Nine Month Span, 06/1949-12/1953",https://data.nber.org/databases/macrohistory/rectdata/16/m16043a.dat
"U.S. Cumulated Net Diffusion Index, Manufacturers' New Orders For Durable Goods, Thirty-Six Industries, Nine Month Span, 01/1954-12/1963",https://data.nber.org/databases/macrohistory/rectdata/16/m16043b.dat
"U.S. Cumulated Net Diffusion Index, 500 Common Stock Prices, Eighty Industries, One Month Span, Seasonally Adjusted 02/1948-10/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16047.dat
"U.S. Cumulated Net Diffusion Index, 500 Common Stock Prices, Eighty Industries, Nine Month Span, Seasonally Adjusted 06/1948-06/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16048.dat
"U.S. Cumulative Net Diffusion Index, Initial Claims For Unemployment Insurance, State Programs, Forty-Seven Areas, 12/1951-10/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16051.dat
"U.S. Cumulated Net Diffusion Index, Initial Claims For Unemployment Insurance, State Programs, Forty-Seven Areas, 04/1952-06/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16052.dat
"U.S. Cumulated Net Diffusion Index, Employees in Nonagricultural Establishments, Thirty Industries, One Month Span, 02/1948-08/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16053.dat
"U.S. Cumulated Net Diffusion Index, Employees in Nonagricultural Establishments, Thirty Industries, Six Month Span, 04/1948-05/1964",https://data.nber.org/databases/macrohistory/rectdata/16/m16054.dat
"U.S. Cumulated Net Diffusion Index, Industrial Production, 16-24 Industries, One Month Span, Seasonally Adjusted 02/1919-12/1940",https://data.nber.org/databases/macrohistory/rectdata/16/m16055a.dat
