,URL
U.S. Freight Car Surplus 02/1915-11/1943,https://data.nber.org/databases/macrohistory/rectdata/03/m03009b.dat
"U.S. Railroad Revenue, Passenger-Miles, Total 03/1919-09/1956",https://data.nber.org/databases/macrohistory/rectdata/03/m03010.dat
"U.S. Revenue Per Passenger-Mile, Class I Railroads 03/1919-01/1954",https://data.nber.org/databases/macrohistory/rectdata/03/m03010a.dat
"U.S. Revenue Transit Rides, Subway and Street Railways, New York City 07/1907-12/1927",https://data.nber.org/databases/macrohistory/rectdata/03/m03010ba.dat
"U.S. Revenue Transit Rides, Subway, Street Railways, and Buses, New York City 01/1927-09/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03010bb.dat
"U.S. Number of Revenue Passenger-Miles, Pullman Company 01/1915-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03010h.dat
"U.S. Passenger Revenues, Pullman Company 01/1913-11/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03010i.dat
U.S. Revenue Passengers Carried By Pullman Company 01/1915-11/1940,https://data.nber.org/databases/macrohistory/rectdata/03/m03011.dat
Great Britain Railway Passenger Traffic Excluding London Underground 07/1920-04/1939; 01/1944-12/1948,https://data.nber.org/databases/macrohistory/rectdata/03/m03011aa.dat
"Great Britain Passenger Journeys Originating, British Railways 01/1947-12/1952",https://data.nber.org/databases/macrohistory/rectdata/03/m03011ab.dat
"Great Britain Railway Passenger Traffic, London Underground Railways 07/1920-04/1939",https://data.nber.org/databases/macrohistory/rectdata/03/m03011b.dat
"Germany Earnings of Prussian-Hessian Railways, Passengers 04/1887-12/1913",https://data.nber.org/databases/macrohistory/rectdata/03/m03012a.dat
"Germany Earnings of German Railroads, Passenger and Baggage, Reichsbahn 04/1919-10/1934",https://data.nber.org/databases/macrohistory/rectdata/03/m03012b.dat
"U.S. Railroad Revenue Passenger-Miles, Commutation, Class I Railroads 07/1921-06/1956",https://data.nber.org/databases/macrohistory/rectdata/03/m03012c.dat
"U.S. Railroad Revenue Passenger-Miles, Other Than Commutation, Class I Railroads 07/1921-03/1948",https://data.nber.org/databases/macrohistory/rectdata/03/m03012d.dat
"France Paris Metro Traffic, Tickets Issued 07/1900-12/1911",https://data.nber.org/databases/macrohistory/rectdata/03/m03012ea.dat
"France Paris Metro Traffic, Tickets Issued 11/1910-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03012eb.dat
"France Paris Metro Traffic, Tickets Issued 03/1930-12/1938",https://data.nber.org/databases/macrohistory/rectdata/03/m03012ec.dat
U.S. Freight Rate Index 01/1900-12/1925,https://data.nber.org/databases/macrohistory/rectdata/03/m03013.dat
"U.S. Wheat Freight Rates, Rail, Chicago To New York, Domestic 01/1890-12/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03013c.dat
"U.S. Wheat Freight Rates, Rail, Chicago To New York, Export 01/1890-12/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03013d.dat
U.S. Index of Street Railway Fares 01/1914-04/1936,https://data.nber.org/databases/macrohistory/rectdata/03/m03014a.dat
U.S. Index of Street Railway and Bus Fares 01/1933-12/1943,https://data.nber.org/databases/macrohistory/rectdata/03/m03014b.dat
"U.S. Railroad Gross Earnings, Seasonally Adjusted 01/1866-12/1914",https://data.nber.org/databases/macrohistory/rectdata/03/m03015a.dat
"U.S. Railroad Gross Earnings, Seasonally Adjusted 01/1886-12/1890",https://data.nber.org/databases/macrohistory/rectdata/03/m03015b.dat
U.S. Railroad Gross Earnings 01/1886-12/1890,https://data.nber.org/databases/macrohistory/rectdata/03/m03015ba.dat
U.S. Railroad Gross Earnings 01/1870-12/1879,https://data.nber.org/databases/macrohistory/rectdata/03/m03015bb.dat
U.S. Railroad Gross Earnings 01/1879-12/1886,https://data.nber.org/databases/macrohistory/rectdata/03/m03015bc.dat
U.S. Railroad Gross Earnings 01/1890-12/1902,https://data.nber.org/databases/macrohistory/rectdata/03/m03015bd.dat
U.S. Railroad Gross Earnings 01/1902-12/1909,https://data.nber.org/databases/macrohistory/rectdata/03/m03015be.dat
"U.S. Total Operating Revenue of Railroads, Class I Ralways 07/1907-12/1961; 02,05,08,11/1962,1963",https://data.nber.org/databases/macrohistory/rectdata/03/m03016.dat
"U.S. Operating Revenues of Railroads, Passenger 07/1907-05/1956",https://data.nber.org/databases/macrohistory/rectdata/03/m03016a.dat
"U.S. Operating Revenues of Railroads, Freight 07/1907-07/1956",https://data.nber.org/databases/macrohistory/rectdata/03/m03016b.dat
"France Receipts From Railways, Seasonally Adjusted FIRST,1898 - SECOND,1914 01/1898-07/1914, 01/1921-06/1937",https://data.nber.org/databases/macrohistory/rectdata/03/m03017.dat
"U.S. Total Operating Revenues, Telephone Companies 10/1915-05/1934",https://data.nber.org/databases/macrohistory/rectdata/03/m03018a.dat
"U.S. Total Operating Revenues, Telephone Companies 01/1933-12/1948",https://data.nber.org/databases/macrohistory/rectdata/03/m03018b.dat
"U.S. Total Operating Revenues, Telephone Companies 01/1942-12/1948",https://data.nber.org/databases/macrohistory/rectdata/03/m03018c.dat
"U.S. Total Operating Revenues, Telephone Companies 01/1948-12/1961",https://data.nber.org/databases/macrohistory/rectdata/03/m03018d.dat
"U.S. Total Operating Revenues, Western Union and Postal Telegraph Companies 01/1920-12/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03019a.dat
"U.S. Total Operating Revenues, Western Union and Postal Telegraph Companies 01/1942-06/1956",https://data.nber.org/databases/macrohistory/rectdata/03/m03019b.dat
Germany Kiel Canal Traffic 07/1895-03/1935,https://data.nber.org/databases/macrohistory/rectdata/03/m03021.dat
U.S. Vessels Cleared in Foreign Trade 07/1893-10/1941,https://data.nber.org/databases/macrohistory/rectdata/03/m03022.dat
"Great Britain Tonnage Cleared, British and Foreign 01/1846-08/1939",https://data.nber.org/databases/macrohistory/rectdata/03/m03024.dat
"Great Britain Tonnage Entered, British and Foreign 01/1846-08/1939",https://data.nber.org/databases/macrohistory/rectdata/03/m03025.dat
"France Vessels Cleared FIRST,1892 - FIRST,1934 01/1892-07/1939",https://data.nber.org/databases/macrohistory/rectdata/03/m03026.dat
France Vessels Entered 01/1892-07/1939,https://data.nber.org/databases/macrohistory/rectdata/03/m03027.dat
"U.S. Panama Canal Traffic, Cargo 08/1914-09/1915; 12/1915-1/1916; 04/1916-06/1953",https://data.nber.org/databases/macrohistory/rectdata/03/m03028.dat
"Great Britain Suez Canal Traffic, Cargo 07/1872-06/1914; 01/1919-08/1937",https://data.nber.org/databases/macrohistory/rectdata/03/m03029.dat
"U.S. Index of Freight Carloadings, Total ,Frb 1/1919-6/1953",https://data.nber.org/databases/macrohistory/rectdata/03/m03030.dat
"U.S. Index of Freight Carloadings, Miscellaneous 07/1920-06/1953",https://data.nber.org/databases/macrohistory/rectdata/03/m03031.dat
"U.S. Index of Truck Tonnage For General Freight Carriers, Seasonally Adjusted 01/1955-03/1964",https://data.nber.org/databases/macrohistory/rectdata/03/m03032.dat
"Great Britain Index of Shipping Freight Rates, British Routes 01/1920-08/1939",https://data.nber.org/databases/macrohistory/rectdata/03/m03033a.dat
"Great Britain Index of Shipping Freight Rates, British Routes, Seasonally Adjusted 01/1920-08/1939",https://data.nber.org/databases/macrohistory/rectdata/03/m03033b.dat
"Great Britain Ocean Freight Rates On Grain, New York To Liverpool 01/1887-07/1914; 09/1914-10/1916; 01/1921-09/1939",https://data.nber.org/databases/macrohistory/rectdata/03/m03034.dat
"U.S. Miles Per Revenue Passenger Per Road, Commutation, Class I Railroads 07/1921-12/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03035.dat
"U.S. Miles Per Revenue Passenger Per Road, Non-Commutation, Class I Railroads 07/1921-12/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03036.dat
"U.S. Railway Tax Accruals, Class I Railroads FIRST,1962 - FOURTH,1963 07/1907-12/1961; 02,05,08,11/1962,1963",https://data.nber.org/databases/macrohistory/rectdata/03/m03038.dat
"U.S. Operating Expenses, Maintenance and Equipment, Class I Railroads 07/1907-04/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03039.dat
"U.S. Railway Operating Expenses, Total, Class I Railroads FIRST,1962 - FOURTH,1963 07/1907-12/1961; 02,05,08,11/1962,1963",https://data.nber.org/databases/macrohistory/rectdata/03/m03040.dat
"U.S. Freight Car-Miles, Loaded 01/1918-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03041.dat
"U.S. Freight Car-Miles, Empty, Class I Railroads 01/1920-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03042.dat
"U.S. Percent Loaded of Total Freight Car-Miles, Class I Railroads 01/1920-12/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03043.dat
"U.S. Percent Westbound of Total Loaded Freight Car-Miles, Class I Railroads 02/1920-06/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03044.dat
"U.S. Freight Train-Miles, Class I Railroads 01/1920-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03045.dat
"U.S. Net Ton-Miles Per Train-Mile, Class I Railroads 01/1920-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03046.dat
"U.S. Tons of Coal Or Equivalent Consumed in Road Freight Services, Class I Railroads 01/1920-09/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03047.dat
"U.S. Revenue Ton-Miles Per Ton of Coal Consumed in Freight Service, Class I Railroads 01/1920-06/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03048.dat
"U.S. Freight Train-Hours, Class I Railroads 01/1920-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03049.dat
"U.S. Train-Miles Per Train-Hour, Freight Service, Class I Railroads 01/1920-03/1943; 06-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03050.dat
"U.S. Passenger Train-Miles, Class I Railroads 01/1920-12/1929",https://data.nber.org/databases/macrohistory/rectdata/03/m03051a.dat
"U.S. Passenger Train-Miles, Class I Railroads 01/1929-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03051b.dat
"U.S. Passenger-Miles Per Train-Mile, Class I Railroads 01/1920-12/1929",https://data.nber.org/databases/macrohistory/rectdata/03/m03052a.dat
"U.S. Passenger-Miles Per Train-Mile, Class I Railroads 01/1929-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03052b.dat
"U.S. Tons of Coal Consumed in Road Passenger Service, Class I Railroads 01/1920-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03053.dat
"U.S. Passenger-Miles Per Ton of Coal Consumed in Passenger Service, Class I Railroads 01/1920-06/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03054.dat
"U.S. Revenue Ton-Miles Per Serviceable Freight Locomotive, Class I Railroads 01/1920-03/1943; 06-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03055.dat
"U.S. Revenue Ton-Miles Per Serviceable Freight Car, Class I Railroads 01/1920-03/1943, 06-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03056.dat
"U.S. Passenger Car-Miles, Class I Railroads 01/1920-12/1935",https://data.nber.org/databases/macrohistory/rectdata/03/m03057a.dat
"U.S. Passenger Car-Miles, Class I Railroads 01/1935-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03057b.dat
U.S. Loaded Freight Car-Miles Per Train-Mile 01/1920-08/1943,https://data.nber.org/databases/macrohistory/rectdata/03/m03058.dat
"U.S. Passenger-Miles Per Car-Mile, Class I Railroads 01/1920-12/1935",https://data.nber.org/databases/macrohistory/rectdata/03/m03059a.dat
"U.S. Passenger-Miles Per Car-Mile, Class I Railroads 01/1935-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03059b.dat
"U.S. Railway Equipment and Joint Facility Rents, Net, Class I Railroads 01/1917-03/1943; 06-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03060.dat
"U.S. Passenger Car-Miles Per Train-Mile, Class I Railroads 01/1920-12/1930",https://data.nber.org/databases/macrohistory/rectdata/03/m03061a.dat
"U.S. Passenger Car-Miles Per Train-Mile, Class I Railroads 01/1930-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03061b.dat
U.S. Total Passenger Locomotive Miles 01/1921-07/1943,https://data.nber.org/databases/macrohistory/rectdata/03/m03063.dat
"U.S. Traffic Units Per Man-Hour Worked By Railway Employees For Whom Hours Are Reported, Seasonally Adjusted 07/1921-12/1942",https://data.nber.org/databases/macrohistory/rectdata/03/m03064.dat
"U.S. Railway Operating Expenses Per Traffic Unit, Seasonally Adjusted THIRD,1957 - FOURTH,1961 07/1907-12/1960",https://data.nber.org/databases/macrohistory/rectdata/03/m03065.dat
"U.S. Revenue Ton-Miles Per Locomotive Assigned To Freight Service, Seasonally Adjusted 02/1920-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03066.dat
"U.S. Revenue Ton-Miles Per Freight Car On Line, Seasonally Adjusted 01/1920-08/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03067.dat
"U.S. Road Freight Locomotive Miles, Principal and Helper 01/1920-12/1943",https://data.nber.org/databases/macrohistory/rectdata/03/m03070.dat
"U.S. Revenue and Non-Revenue Passenger-Miles, Domestic Airlines 07/1931-12/1941",https://data.nber.org/databases/macrohistory/rectdata/03/m03071.dat
"Germany Revenue Ton-Kilometers, Reichsbahn 04/1921-12/1937",https://data.nber.org/databases/macrohistory/rectdata/03/m03072.dat
"Germany Revenue Tons Origninated, Reichsbahn 04/1921-12/1937",https://data.nber.org/databases/macrohistory/rectdata/03/m03073.dat
"Great Britain Wagon-Miles, Total, Loaded and Empty FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/q03074.dat
"Great Britain Loaded Wagon-Miles FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/q03075.dat
"Great Britain Ratio of Loaded Wagon-Miles To Total Wagon-Miles FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/q03076.dat
"Great Britain Average Wagon Load FIRST,1931 - FIRST, 1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03077.dat
"Great Britain Freight Train-Miles FIRST,1931 - FIRST,1939; FIRST,1944 - FOURTH,1952 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/q03078.dat
"Great Britain Net Ton-Miles Per Freight Train-Mile FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03079.dat
"Great Britain Freight Train-Hours FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/q03080.dat
"Great Britain Freight Train-Miles Per Train-Hour FIRST,1931 - FIRST,1939; FIRST,1947 - FOURTH,1952 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03081.dat
"Great Britain Aggregate Coal Consumption By Freight Steam Locomotives FIRST,1931 - FOURTH,1935 08/1921-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/q03082.dat
"Great Britain Net Ton-Miles Per Pound of Fuel Consumed By Steam Locomotives in Freight Service FIRST,1931 - FOURTH,1935 08/1921-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03083.dat
"Great Britain Freight Train Receipts, All Freight FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03084.dat
"Great Britain Total Coaching Train-Miles Including London Railways FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03085.dat
"Great Britain Total Coaching Train-Hours FIRST,1931 - FIRST,1939 01/1920-12/1931",https://data.nber.org/databases/macrohistory/rectdata/03/m03086.dat
"U.S. Railroad Freight Ton-Miles, Revenue FIRST,1960 - FOURTH,1963 01/1920-12/1960; 02,05,08,11/1961,1962,1963",https://data.nber.org/databases/macrohistory/rectdata/03/q03003.dat
"Great Britain Railway Passenger Traffic, Excluding London Underground, Seasonally Adjusted FIRST,1931 - FOURTH,1938 07/1920-04/1939; 01/1944-12/1948",https://data.nber.org/databases/macrohistory/rectdata/03/q03011a.dat
"U.S. Gross Earnings of Railroads FIRST,1869 - FOURTH,1883",https://data.nber.org/databases/macrohistory/rectdata/03/q03015.dat
"U.S. Gross Earnings of Railroads FIRST,1882 - FOURTH,1909",https://data.nber.org/databases/macrohistory/rectdata/03/q03015b.dat
"U.S. Index of Truck Tonnage For General Freight Carriers, Seasonally Adjusted FIRST,1946 - FOURTH,1960",https://data.nber.org/databases/macrohistory/rectdata/03/q03032.dat
"U.S. Revenue Tons Originated, Class I Steam Railways, Total FIRST,1920 - FIRST,1943",https://data.nber.org/databases/macrohistory/rectdata/03/q03062.dat
"U.S. Railroad Freight Tons Originated, Carload, Seasonally Adjusted FIRST,1920 - FIRST,1943",https://data.nber.org/databases/macrohistory/rectdata/03/q03068.dat
"U.S. Revenue Freight Tons Originated, Less Than Carload FIRST,1920 - THIRD,1943",https://data.nber.org/databases/macrohistory/rectdata/03/q03069.dat
"Great Britain Average Wagon Load, Seasonally Adjusted FIRST,1944 - FOURTH,1952",https://data.nber.org/databases/macrohistory/rectdata/03/q03077.dat
"Great Britain Aggregate Coal Consumption By Freight Steam Locomotives FIRST,1935 - FIRST,1939",https://data.nber.org/databases/macrohistory/rectdata/03/q03082a.dat
"Great Britain Net Ton-Miles Per Pound of Fuel Consumed By Steam Locomotives in Freight Service FIRST,1935 - FIRST,1939",https://data.nber.org/databases/macrohistory/rectdata/03/q03083.dat
