,URL
U.S. Depreciation Charges of Corporations With Net Income 1923-1942,https://data.nber.org/databases/macrohistory/rectdata/10/a10060.dat
U.S. Depreciation Charges of Corporations With No Net Income 1923-1942,https://data.nber.org/databases/macrohistory/rectdata/10/a10061.dat
"U.S. Depreciation, Business Capital 1919-1946",https://data.nber.org/databases/macrohistory/rectdata/10/a10062.dat
"U.S. Depreciation, Governmental Capital 1919-1946",https://data.nber.org/databases/macrohistory/rectdata/10/a10063.dat
"U.S. Depreciation, Consumers' Capital, All Residences 1919-1946",https://data.nber.org/databases/macrohistory/rectdata/10/a10064.dat
"U.S. Depreciation, Consumers' Capital, Automobiles 1919-1938",https://data.nber.org/databases/macrohistory/rectdata/10/a10065.dat
"U.S. Repairs and Maintenance, Business Capital, Public Utilities 1919-1939",https://data.nber.org/databases/macrohistory/rectdata/10/a10066.dat
U.S. Postal Savings Deposits 01/1911-06/1942,https://data.nber.org/databases/macrohistory/rectdata/10/m10001.dat
"Germany Ratio of Withdrawals To Deposits Of Savings Banks 01/1909-11/1916, 01-05/1917, 09/1925-12/1934",https://data.nber.org/databases/macrohistory/rectdata/10/m10003.dat
France Total Postal Savings Deposits 01/1882-07/1939,https://data.nber.org/databases/macrohistory/rectdata/10/m10004.dat
France Municipal Pawnshop Loans 01/1871-12/1913,https://data.nber.org/databases/macrohistory/rectdata/10/m10005.dat
"U.S. Total Corporate Issues, Bonds, Notes, and Stocks, Including Refunding, U.S., Canadian, And Foreign 01/1906-12/1940",https://data.nber.org/databases/macrohistory/rectdata/10/m10006.dat
"U.S. Total New Corporate Issues, U.S., Canadian, and Foreign 01/1919-11/1957",https://data.nber.org/databases/macrohistory/rectdata/10/m10007.dat
"U.S. Total New Corporate Issues, U.S., and Canadian 01/1919-11/1946",https://data.nber.org/databases/macrohistory/rectdata/10/m10008.dat
"U.S. New Corporate Issues, Long Term Bonds and Notes, U.S. And Canadian 01/1919-11/1957",https://data.nber.org/databases/macrohistory/rectdata/10/m10009.dat
"U.S. New Corporate Issues, Short Term Bonds and Notes, U.S. And Canadian 01/1919-11/1957",https://data.nber.org/databases/macrohistory/rectdata/10/m10010a.dat
"U.S. New Corporate Issues, Stocks, U.S.and Canadian 01/1919-12/1943",https://data.nber.org/databases/macrohistory/rectdata/10/m10011.dat
"U.S. New Corporate Issues, Bonds, Notes and Stocks, Foreign 02-04/1921; 02-06/1922; 03,06/1923; 01,03/1924; 06/1924-03/1929; 05-08,10-11/1929; 01-07/1930; 01,06/1931",https://data.nber.org/databases/macrohistory/rectdata/10/m10013b.dat
"U.S. New Corporate Issues, Bonds, Notes, and Stocks, Industrial, United States, Canadian, And Foreign 01/1919-11/1946",https://data.nber.org/databases/macrohistory/rectdata/10/m10014.dat
"U.S. New Corporate Issues, Bonds, Notes, and Stocks, Railroads, United States, Canadian, And Foreign 01-07/1919; 12/1919-01/1920; 03-08/1920; 10/1920-02/1921; 04-07,09/1921; 11/1921-06/1931; 08-09,11/1931; 02-03,08,11/1932; 01/1933;",https://data.nber.org/databases/macrohistory/rectdata/10/m10015.dat
"U.S. New Corporate Issues, Bonds, Notes, and Stocks, Public Utilities, United States, Canadian, And Foreign 01/1919-11/1943",https://data.nber.org/databases/macrohistory/rectdata/10/m10016.dat
"U.S. Total New Corporate Issues, For Refunding, U.S., Canadian and Foreign 01/1919-11/1943",https://data.nber.org/databases/macrohistory/rectdata/10/m10017a.dat
"U.S. New Corporate Issues, Bonds, Notes, and Stocks, Land And Buildings, United States, Canadian, And Foreign 01/1919-12/1943",https://data.nber.org/databases/macrohistory/rectdata/10/m10017b.dat
Great Britain New Capital Issues 01/1917-07/1939,https://data.nber.org/databases/macrohistory/rectdata/10/m10022.dat
Great Britain Joint Stock Companies Formed and Registered 07/1856-12/1900,https://data.nber.org/databases/macrohistory/rectdata/10/m10023.dat
"Germany Cash Capital Raised Through Issues of Stocks By Corporations 01/1907-12/1919, 07/1924-09/1935",https://data.nber.org/databases/macrohistory/rectdata/10/m10024b.dat
"Germany Proceeds From Increases in Capital Stock 01/1907-12/1919, 12/1920-12/1930",https://data.nber.org/databases/macrohistory/rectdata/10/m10025.dat
"U.S. Corporate Issues, Bonds and Notes, Including Refunding, U.S., Canadian And Foreign 01/1906-12/1940",https://data.nber.org/databases/macrohistory/rectdata/10/m10028.dat
"U.S. Corporate Issues, Stocks, Including Refunds, U.S., Canadian, and Foreign 01/1906-10/1942",https://data.nber.org/databases/macrohistory/rectdata/10/m10029.dat
"Germany Number of New Firms Established, Die Bank 01/1908-08/1925",https://data.nber.org/databases/macrohistory/rectdata/10/m10031a.dat
Germany Number of New Firms Established 01/1925-12/1938,https://data.nber.org/databases/macrohistory/rectdata/10/m10031b.dat
"France Index of Stock Flotations, Seasonally Adjusted 06/1921-07/1939",https://data.nber.org/databases/macrohistory/rectdata/10/m10032.dat
"France New Corporate Issues, Bonds and Stocks 01/1921-12/1927",https://data.nber.org/databases/macrohistory/rectdata/10/m10033a.dat
France Bond and Stock Flotations of French Companies 01/1925-06/1939,https://data.nber.org/databases/macrohistory/rectdata/10/m10033b.dat
"France New Corporate Issues, Bonds 01/1925-06/1939",https://data.nber.org/databases/macrohistory/rectdata/10/m10034.dat
"U.S. Number of Incorporations 01/1860-12/1870, 01/1872-12/1879, 01/1881-12/1888",https://data.nber.org/databases/macrohistory/rectdata/10/m10035a.dat
U.S. Number of Corporations 01/1888-12/1897,https://data.nber.org/databases/macrohistory/rectdata/10/m10035b.dat
U.S. Number of Incorporations 01/1897-12/1904,https://data.nber.org/databases/macrohistory/rectdata/10/m10035c.dat
U.S. Number of Incorporations 01/1904-12/1919,https://data.nber.org/databases/macrohistory/rectdata/10/m10035d.dat
U.S. Number of Incorporations 01/1918-12/1924,https://data.nber.org/databases/macrohistory/rectdata/10/m10035e.dat
U.S. Number of Incorporations 01/1924-12/1931,https://data.nber.org/databases/macrohistory/rectdata/10/m10035f.dat
U.S. Number of Incorporations O1/1931-12/1936,https://data.nber.org/databases/macrohistory/rectdata/10/m10035g.dat
U.S. New Incorporations 01/1936-07/1949,https://data.nber.org/databases/macrohistory/rectdata/10/m10035h.dat
"U.S. Consumer Instalment Credit Outstanding, Total, End of Month 01/1929-11/1968",https://data.nber.org/databases/macrohistory/rectdata/10/m10044.dat
"U.S. Consumer Instalment Credit Outstanding, Month-To-Month Change, Total 01/1929-12/1968",https://data.nber.org/databases/macrohistory/rectdata/10/m10045.dat
"U.S. Automobile Instalment Credit Outstanding, End of Month 01/1929-12/1968",https://data.nber.org/databases/macrohistory/rectdata/10/m10046.dat
"U.S. Automobile Instalment Credit Outstanding, Month-To-Month Changes 01/1929-12/1968",https://data.nber.org/databases/macrohistory/rectdata/10/m10047.dat
"U.S. Consumer Instalment Sales Credit Outstanding, Department Stores and Mail-Order Houses, End of Month 01/1929-12/1946",https://data.nber.org/databases/macrohistory/rectdata/10/m10048.dat
"U.S. Consumer Instalment Sale Credit Outstanding, Month-To-Month Changes, Department Stores and Mail Order Houses, End of 02/1929-12/1946",https://data.nber.org/databases/macrohistory/rectdata/10/m10049.dat
"U.S. Consumer Instalment Sale Credit Outstanding, Furniture Stores, End of Month 01/1926-12/1945",https://data.nber.org/databases/macrohistory/rectdata/10/m10050a.dat
"U.S. Consumer Instalment Sale Credit Outstanding, Furniture Stores, End of Month 12/1939-05/1953",https://data.nber.org/databases/macrohistory/rectdata/10/m10050b.dat
"U.S. Consumer Instalment Sale Credit Outstanding, Month-To-Month Change, Furniture Stores, End of Month 02/1926-12/1946",https://data.nber.org/databases/macrohistory/rectdata/10/m10051.dat
"U.S. Bond Offerings, Par Value, All Industries 01/1900-12/1943",https://data.nber.org/databases/macrohistory/rectdata/10/m10071.dat
"U.S. Bond Extinguishments, Par Value, All Industries 01/1900-12/1943",https://data.nber.org/databases/macrohistory/rectdata/10/m10075.dat
"U.S. Net Credit Change, Bonds, Par Value, All Industries 01/1900-12/1943",https://data.nber.org/databases/macrohistory/rectdata/10/m10079.dat
"U.S. Bonds Outstanding, Par Value, All Industries 01/1900-01/1944",https://data.nber.org/databases/macrohistory/rectdata/10/m10083.dat
U.S. Number of Incorporations 07/1945-03/1969,https://data.nber.org/databases/macrohistory/rectdata/10/m10090.dat
"U.S. Total Consumer Credit Outstanding, End of Month 01/1929-02/1969",https://data.nber.org/databases/macrohistory/rectdata/10/m10092.dat
"U.S. Net Change in Number of Operating Businesses, Seasonally Adjusted 01/1948-08/1961",https://data.nber.org/databases/macrohistory/rectdata/10/m10097.dat
"U.S. New Commitments For Future Investment of Life Insurance Companies in Securities, Total 09/1952-12/1967",https://data.nber.org/databases/macrohistory/rectdata/10/m10102.dat
U.S. Withdrawals From Regular Accounts in Mutual Savings Banks 01/1947-09/1963,https://data.nber.org/databases/macrohistory/rectdata/10/m10103.dat
U.S. Consumer Instalment Credit Extensions 01/1929-12/1968,https://data.nber.org/databases/macrohistory/rectdata/10/m10105.dat
U.S. Consumer Instalment Credit Repayments 01/1929-12/1968,https://data.nber.org/databases/macrohistory/rectdata/10/m10106.dat
"U.S. New State and Local Government Securities Issued For New Capital, Principal Amounts 01/1946-03/1963",https://data.nber.org/databases/macrohistory/rectdata/10/m10109.dat
"U.S. New Securities Offered For Cash, Estimated Gross Proceeds, Total Corporate and Noncorporate 01/1934-03/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10110.dat
"U.S. New Corporate Securities Offered For Cash, Estimated Gross Proceeds, All Industries, Total Securities 01/1934-03/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10111.dat
"U.S. New Corporate Securities, Offered For Cash Estimated Gross Proceeds, All Industries, Bonds 01/1934-03/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10112.dat
"U.S. New Corporate Securities Offered For Cash, Estimated Gross Proceeds, All Industries, Bonds Plus Preferred Stock 01/1934-03/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10115.dat
"U.S. New Corporate Securities Offered For Cash, Proposed Use of Estimated Net Proceeds, New Money, All Industries 01/1934-03/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10116.dat
"U.S. New Corporate Securities Offered For Cash, Proposed Use of Estimated Net Proceeds, Retirement Of Securities, All 01/1934-12/1953",https://data.nber.org/databases/macrohistory/rectdata/10/m10117a.dat
"U.S. New Corporate Securities Offered For Cash, Proposed Use of Estimated Net Proceeds, Retirement Of Securities, All 01/1953-03/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10117b.dat
"U.S. New Corporate Securities Offered For Cash, Proposed Use of Estimated Net Proceeds Other Than New Money and Retirement 01/1934-12/1941; 01-06,09,12/1942; 01/1943-12/1953",https://data.nber.org/databases/macrohistory/rectdata/10/m10118a.dat
"U.S. New Corporate Securities Offered For Cash, Proposed Use of Estimated Net Proceeds Other Than New Money and Retirement 01/1953-04/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10118b.dat
"U.S. New Securities Offered For Cash, Estimated Gross Proceeds, Public Utility Industry, Total Securities 01-12/1934; 02/1935-12/1948",https://data.nber.org/databases/macrohistory/rectdata/10/m10126a.dat
"U.S. New Securities Offered For Cash, Estimated Gross Proceeds, Public Utility Industry, Total Securities 01/1948-04/1964",https://data.nber.org/databases/macrohistory/rectdata/10/m10126b.dat
U.S. New Commitments For Future Investment of Life Insurance Companies in Business and Industrial Mortgages. 09/1952-12/1967,https://data.nber.org/databases/macrohistory/rectdata/10/m10127.dat
U.S. Cash Obtained Through New Security Issues On the New York Stock Exchange 01/1863-12/1923,https://data.nber.org/databases/macrohistory/rectdata/10/m10127b.dat
"U.S. New Commitments For Future Investment of Life Insurance Companies in Nonfarm Residential Mortgages, Total 09/1952-12/1967",https://data.nber.org/databases/macrohistory/rectdata/10/m10128.dat
U.S. New Commitments For Future Investment of Life Insurance Companies in Farm Mortgages 09/1952-12/1967,https://data.nber.org/databases/macrohistory/rectdata/10/m10129.dat
"U.S. Mortgage Debt Held By Financial Institutions and Life Insurance Companies, End of Month 01/1955-06/1959",https://data.nber.org/databases/macrohistory/rectdata/10/m10130a.dat
"U.S. Mortgage Debt Held By Financial Institutions and Life Insurance Companies, End of Month 01/1959-06/1966",https://data.nber.org/databases/macrohistory/rectdata/10/m10130b.dat
"U.S. Mortgage Debt Held By Financial Institutions and Life Insurance Companies, End of Month 07/1965-12/1968",https://data.nber.org/databases/macrohistory/rectdata/10/m10130c.dat
U.S. Net Change in Mortgage Debt Held By Financial Institutions and Life Insurance Companies 01/1955-03/1969,https://data.nber.org/databases/macrohistory/rectdata/10/m10131.dat
"U.S. Index of Net Business Formation, Seasonally Adjusted 01/1948-O9/1967",https://data.nber.org/databases/macrohistory/rectdata/10/m10168.dat
"U.S. New Commitments For Future Investment of Life Insurance Companies, Nonfarm Residential Mortgages, Conventional 09/1952-11/1965",https://data.nber.org/databases/macrohistory/rectdata/10/m10169.dat
"U.S. New Commitments For Future Investment of Life Insurance Companies, Nonfarm Residential Mortgages, Federal Housing 09/1952-11/1965",https://data.nber.org/databases/macrohistory/rectdata/10/m10170.dat
"U.S. New Commitments For Future Investment of Life Insurance Companies, Nonfarm Residential Mortgages, Veterans 09/1952-11/1965",https://data.nber.org/databases/macrohistory/rectdata/10/m10171.dat
"U.S. Total Noninstalment Credit Outstanding, End of Month 01/1929-02/1969",https://data.nber.org/databases/macrohistory/rectdata/10/m10175.dat
U.S. Automobile Instalment Credit Extensions 01/1929-12/1968,https://data.nber.org/databases/macrohistory/rectdata/10/m10176.dat
U.S. Automobile Instalment Credit Repayments 01/1929-12/1968,https://data.nber.org/databases/macrohistory/rectdata/10/m10177.dat
"U.S. Deposits, Savings Banks, One Bank FIRST,1880 - FOURTH,1923",https://data.nber.org/databases/macrohistory/rectdata/10/q10002a.dat
"U.S. Deposits, Savings Banks, Five Banks FIRST,1900 - FOURTH,1948",https://data.nber.org/databases/macrohistory/rectdata/10/q10002b.dat
"U.S. Deposits, Savings Banks, All Banks in New York State FIRST,1925 - FOURTH,1948",https://data.nber.org/databases/macrohistory/rectdata/10/q10002c.dat
"U.S. New Corporate Issues, Short Term Bonds and Notes, U.S. And Canadian FIRST,1934-FOURTH,1956",https://data.nber.org/databases/macrohistory/rectdata/10/q10010b.dat
"U.S. New Corporate Issues, Bonds, Notes and Stocks, Canadian FIRST,1921 - FOURTH,1931",https://data.nber.org/databases/macrohistory/rectdata/10/q10012.dat
"U.S. New Corporate Issues, Bonds, Notes and Stocks, Foreign FIRST,1921 - FOURTH,1931",https://data.nber.org/databases/macrohistory/rectdata/10/q10013a.dat
"U.S. New Corporate Issues, Bonds, Notes, and Stocks, Land And Buildings, United States, Canadian, And Foreign FIRST,1932 - THIRD,1933",https://data.nber.org/databases/macrohistory/rectdata/10/q10017a.dat
"Great Britain New Capital Applications FIRST,1885 - FIRST,1935",https://data.nber.org/databases/macrohistory/rectdata/10/q10018.dat
"Great Britain Total Corporate Loans, Municipal FIRST,1894 - FOURTH,1934",https://data.nber.org/databases/macrohistory/rectdata/10/q10019.dat
"Great Britain Government Loans FIRST,1894 - FOURTH,1934",https://data.nber.org/databases/macrohistory/rectdata/10/q10020.dat
"Great Britain All Private Applications FIRST,1894 - FOURTH,1934",https://data.nber.org/databases/macrohistory/rectdata/10/q10021.dat
"Germany Cash Capital Raised Through Issues of Stocks By Corporations FIRST,1907 - FOURTH,1919",https://data.nber.org/databases/macrohistory/rectdata/10/q10024a.dat
"U.S. Gross Private Domestic Investment, Total FIRST, 1939 - FOURTH, 1946",https://data.nber.org/databases/macrohistory/rectdata/10/q10026a.dat
"U.S. Gross Private Domestic Investment, Total FIRST, 1946 - FOURTH, 1967",https://data.nber.org/databases/macrohistory/rectdata/10/q10026b.dat
"U.S. Foreign Bond Issues, Government and Government Guaranteed Or Controlled FIRST,1920 - FOURTH,1930",https://data.nber.org/databases/macrohistory/rectdata/10/q10067.dat
"U.S. Default Index of Foreign Government Bonds Publicly Offered in United States FIRST,1920 - FOURTH,1930",https://data.nber.org/databases/macrohistory/rectdata/10/q10068.dat
"U.S. Domestic Common Stock Issues FIRST,1920 - FOURTH,1930",https://data.nber.org/databases/macrohistory/rectdata/10/q10069.dat
"U.S. Domestic Bond Issues FIRST,1920 - FOURTH,1930",https://data.nber.org/databases/macrohistory/rectdata/10/q10070.dat
"U.S. Offerings, Industrials FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10072.dat
"U.S. Offerings, Public Utilities FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10073.dat
"U.S. Bond Offerings, Par Value, Railroads FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10074.dat
"U.S. Bond Extinguishments, Par Value, Industrials FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10076.dat
"U.S. Extinguishments, Public Utilities FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10077.dat
"U.S. Par Amount of Extinguishments, Railroads FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10078.dat
"U.S. Net Credit Change, Bonds, Par Value, All Industries FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10080.dat
"U.S. Net Credit Change, Par Value, Public Utilities FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10081.dat
"U.S. Net Credit Change, Bonds, Par Value, Railroads FIRST,1900 - FOURTH,1943",https://data.nber.org/databases/macrohistory/rectdata/10/q10082.dat
"U.S. Bonds Outstanding, Straight, Par Value, All Industries FIRST,1900 - FIRST,1944",https://data.nber.org/databases/macrohistory/rectdata/10/q10084.dat
"U.S. Par Amount of Outstandings, Public Utilities FIRST,1900 - FIRST,1944",https://data.nber.org/databases/macrohistory/rectdata/10/q10085.dat
"U.S. Bonds Outstanding, Straight Corporate, Par Value, Railroads FIRST,1900 - FIRST,1944",https://data.nber.org/databases/macrohistory/rectdata/10/q10086.dat
"U.S. United States, Gross National Product, Net Foreign Investment, Seasonally Adjusted FIRST, 1946 - FIRST, 1966",https://data.nber.org/databases/macrohistory/rectdata/10/q10087.dat
"U.S. Drafts, Savings Banks, One Bank FIRST, 1880 - FOURTH, 1923",https://data.nber.org/databases/macrohistory/rectdata/10/q10088a.dat
"U.S. Drafts, Savings Banks, Five Banks FIRST, 1900 - FOURTH, 1948",https://data.nber.org/databases/macrohistory/rectdata/10/q10088b.dat
"U.S. Drafts, Savings Banks, All Banks in New York State FIRST, 1925 - FOURTH, 1948",https://data.nber.org/databases/macrohistory/rectdata/10/q10088c.dat
"U.S. Excess of Deposits Over Drafts, Savings Banks, One Bank FIRST, 1880 - FOURTH, 1923",https://data.nber.org/databases/macrohistory/rectdata/10/q10089a.dat
"U.S. Excess of Deposits Over Drafts, Savings Banks, Five Banks FIRST, 1900 - FOURTH, 1948",https://data.nber.org/databases/macrohistory/rectdata/10/q10089b.dat
"U.S. Excess of Deposits Over Drafts, Savings Banks, All Banks in New York State FIRST, 1925 - FOURTH, 1948",https://data.nber.org/databases/macrohistory/rectdata/10/q10089c.dat
"U.S. Personal Saving FIRST,1939 - FOURTH,1945",https://data.nber.org/databases/macrohistory/rectdata/10/q10091a.dat
"U.S. Personal Saving, Seasonally Adjusted FIRST,1945 - THIRD,1966",https://data.nber.org/databases/macrohistory/rectdata/10/q10091b.dat
"U.S. Firm Disappearances By Merger, Manufacturing and Mining FIRST, 1895 - FOURTH, 1920",https://data.nber.org/databases/macrohistory/rectdata/10/q10093a.dat
"U.S. Firm Disappearances By Merger, Manufacturing and Mining FIRST, 1919 - FOURTH, 1954",https://data.nber.org/databases/macrohistory/rectdata/10/q10093b.dat
"U.S. Merger Capitalizations in Manufacturing and Mining FIRST, 1895 - FOURTH, 1920",https://data.nber.org/databases/macrohistory/rectdata/10/q10094.dat
"U.S. Business Expenditures On New Plant and Equipment, Total FIRST,1947 - FOURTH,1967",https://data.nber.org/databases/macrohistory/rectdata/10/q10095.dat
"U.S. New Manufacturing Capital Expenditures For Plant and Equipment, Current Prices FIRST,1915 - FOURTH,1940",https://data.nber.org/databases/macrohistory/rectdata/10/q10096.dat
"U.S. Number of Operating Businesses, Obe, Seasonally Adjusted FIRST, 1945 - SECOND, 1962",https://data.nber.org/databases/macrohistory/rectdata/10/q10097a.dat
"U.S. New Capital Appropriations, Manufacturing Companies FIRST,1953 - FOURTH,1967",https://data.nber.org/databases/macrohistory/rectdata/10/q10098.dat
"U.S. New Securities Offered For Cash By Manufacturing Corporations, Estimated Gross Proceeds, Common Stock FIRST,1951 - SECOND,1965",https://data.nber.org/databases/macrohistory/rectdata/10/q10099.dat
U.S. 1/1953-4/1966,https://data.nber.org/databases/macrohistory/rectdata/10/q10100.dat
"U.S. Total Funds Raised, Nonfinancial Sectors, Flow of Funds Accounts, Seasonally Adjusted FIRST,1952 - FOURTH,1962",https://data.nber.org/databases/macrohistory/rectdata/10/q10101.dat
"U.S. New Securities Offered For Cash By Manufacturing Corporations, Estimated Gross Proceeds: Bonds FIRST,1951 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10107.dat
"U.S. New Securities Offered For Cash By Manufacturing Corporations, Estimated Gross Proceeds, Preferred Stocks FIRST,1951 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10108.dat
"U.S. New Corporate Securities Issued, Debt, All Industries FIRST,1948 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10119.dat
"U.S. Corporate Securites Retired, Debt, All Insdustries FIRST,1948 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10120.dat
"U.S. Net Changes in Corporate Securities Outstanding, Debt, All Industries FIRST,1948 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10121.dat
"U.S. New Corporate Securities Issued, Stock, All Industries FIRST,1948 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10122.dat
"U.S. Corporate Securities Retired, Stock, All Industries FIRST,1948 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10123.dat
"U.S. Net Change in Corporate Securities Outstanding, Stock, All Industries FIRST,1948 - FIRST,1964",https://data.nber.org/databases/macrohistory/rectdata/10/q10124.dat
"U.S. Total Funds Raised, Domestic Nonfinancial Sectors, Flow of Funds Accounts, Seasonally Adjusted FIRST,1952 - THIRD,1965",https://data.nber.org/databases/macrohistory/rectdata/10/q10125.dat
"U.S. Cash Obtained Through New Security Issues On the New York Stock Exchange FIRST,1863 - FOURTH,1923",https://data.nber.org/databases/macrohistory/rectdata/10/q10127a.dat
"U.S. Ratio of Personal Saving To Disposable Personal Income, Seasonally Adjusted FIRST,1939 - FOURTH,1946",https://data.nber.org/databases/macrohistory/rectdata/10/q10174a.dat
"U.S. Ratio of Personal Saving To Disposable Personal Income, Seasonally Adjusted FIRST,1946 - SECOND,1967",https://data.nber.org/databases/macrohistory/rectdata/10/q10174b.dat
