,URL
"Germany Barley Crop, Spring Barley Only 1893-1915, 1917",https://www.nber.org/databases/macrohistory/rectdata/01/a01020ab.dat
"Germany Barley Crop, Spring Barley Only 1911-1915, 1917-1936",https://www.nber.org/databases/macrohistory/rectdata/01/a01020ac.dat
U.S. Oat Crop 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01021.dat
Great Britain Oats Crop 1884-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01022.dat
U.S. Corn Crop 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01023.dat
"Germany Sugar Beets, Processed Into Beet Sugar 1836-1918",https://www.nber.org/databases/macrohistory/rectdata/01/a01024a.dat
"Germany Sugar Beets, Processed Into Beet Sugar 1907-1934",https://www.nber.org/databases/macrohistory/rectdata/01/a01024b.dat
France Sugar Beets Crop 1881-1934,https://www.nber.org/databases/macrohistory/rectdata/01/a01025a.dat
France Sugar Beets Crop 1902-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01025b.dat
"Germany Wine Crop 1878-1898, 1902-1917",https://www.nber.org/databases/macrohistory/rectdata/01/a01026a.dat
Germany Wine Crop 1911-1934,https://www.nber.org/databases/macrohistory/rectdata/01/a01026b.dat
France Wine Production 1830-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01027.dat
U.S. Cotton Crop 1798-1955,https://www.nber.org/databases/macrohistory/rectdata/01/a01028.dat
U.S. Wheat Crop Acreage 1866-1952,https://www.nber.org/databases/macrohistory/rectdata/01/a01030a.dat
U.K. Wheat Crop Acreage 1852-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01031a.dat
U.K. Wheat Crop Acreage 1932-1939,https://www.nber.org/databases/macrohistory/rectdata/01/a01031b.dat
Germany Wheat Crop Acreage 1878-1917,https://www.nber.org/databases/macrohistory/rectdata/01/a01032a.dat
Germany Wheat Crop Acreage 1911-1937,https://www.nber.org/databases/macrohistory/rectdata/01/a01032b.dat
Germany Wheat Crop Acreage 1933-1944,https://www.nber.org/databases/macrohistory/rectdata/01/a01032c.dat
Germany Rye Crop Acreage 1878-1917,https://www.nber.org/databases/macrohistory/rectdata/01/a01033a.dat
Germany Rye Crop Acreage 1911-1937,https://www.nber.org/databases/macrohistory/rectdata/01/a01033aa.dat
Germany Rye Crop Acreage 1933-1944,https://www.nber.org/databases/macrohistory/rectdata/01/a01033ab.dat
France Wheat Crop Acreage 1815-1919,https://www.nber.org/databases/macrohistory/rectdata/01/a01033b.dat
France Wheat Crop Acreage 1919-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01033c.dat
U.S. Potato Crop Acreage 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01034.dat
"Great Britian -- England, Wales, Scotland Potato Crop Acreage 1866-1939",https://www.nber.org/databases/macrohistory/rectdata/01/a01035.dat
Germany Potato Crop Area 1878-1917,https://www.nber.org/databases/macrohistory/rectdata/01/a01036.dat
"France Potato Crop Acreage 1829-1869, 1871-1919",https://www.nber.org/databases/macrohistory/rectdata/01/a01037.dat
U.S. Oat Crop Acreage 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01037a.dat
France Potato Crop Acreage 1914-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01037aa.dat
"Great Britain -- England, Wales, Scotland Oat Crop Acreage 1866-1939",https://www.nber.org/databases/macrohistory/rectdata/01/a01037b.dat
France Potato Crop Acreage 1929-1944,https://www.nber.org/databases/macrohistory/rectdata/01/a01037bb.dat
U.S. Corn Crop Acreage 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01037c.dat
U.S. Cotton Crop Acreage 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01037d.dat
U.S. Acreage of Five Crops 1866-1941,https://www.nber.org/databases/macrohistory/rectdata/01/a01037e.dat
U.S. Acreage of Ten Crops 1866-1941,https://www.nber.org/databases/macrohistory/rectdata/01/a01037f.dat
"U.S. Wheat Crop, Yield Per Acre 1866-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01037g.dat
"U.S. Potato Crop, Yield Per Acre 1866-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01037h.dat
"U.S. Oat Crop, Yield Per Acre 1866-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01037i.dat
"U.S. Corn Crop, Yield Per Acre 1866-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01037j.dat
"U.S. Cotton Crop, Yield Per Acre 1866-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01037k.dat
U.S. Cattle Slaughtered Under Federal Inspection 1880-1943,https://www.nber.org/databases/macrohistory/rectdata/01/a01042a.dat
U.S. Sheep and Lambs Slaughtered Under Federal Inspection 1880-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01047a.dat
"U.S. Automobile Registrations, Passenger Cars, Total 1895-1944",https://www.nber.org/databases/macrohistory/rectdata/01/a01108.dat
"U.S. Vacuum Cleaners . Floor , Shipments 1919/1-1942/1",https://www.nber.org/databases/macrohistory/rectdata/01/q01112.dat
U.S. Bituminous Coal Production 1850-1919,https://www.nber.org/databases/macrohistory/rectdata/01/a01118.dat
"U.S. Automobile Registrations, Total, Truck 1904-1944",https://www.nber.org/databases/macrohistory/rectdata/01/a01145.dat
"U.S. Locomotive Production, Baldwin Locomotive Works 1832-1923",https://www.nber.org/databases/macrohistory/rectdata/01/a01151.dat
"U.S. Locomotives Built, Total 1880-1938",https://www.nber.org/databases/macrohistory/rectdata/01/a01152.dat
"U.S. Freight Cars Built, Total 1880-1938",https://www.nber.org/databases/macrohistory/rectdata/01/a01153.dat
"U.S. Passenger Cars Built 1880-1888, 1890-1939",https://www.nber.org/databases/macrohistory/rectdata/01/a01154.dat
U.S. Steam Locomotives Available 1889-1916,https://www.nber.org/databases/macrohistory/rectdata/01/a01155a.dat
U.S. Steam Locomotives Available 1911-1945,https://www.nber.org/databases/macrohistory/rectdata/01/a01155b.dat
"U.S. Steam Locomotives Available, Tractive Power 1902-1916",https://www.nber.org/databases/macrohistory/rectdata/01/a01156a.dat
"U.S. Steam Locomotives Available, Tractive Power 1916-1945",https://www.nber.org/databases/macrohistory/rectdata/01/a01156b.dat
U.S. Cotton Spindles in Place At the End of The Crop Year 1913-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01158.dat
"U.S. Cotton Spindles in Place At End of Crop Year, Total 1906-1961",https://www.nber.org/databases/macrohistory/rectdata/01/a01159.dat
U.S. Beehive Coke Ovens Under Construction 1880-1960,https://www.nber.org/databases/macrohistory/rectdata/01/a01160.dat
U.S. Number of Byproduct Coke Ovens Under Construction 1894-1960,https://www.nber.org/databases/macrohistory/rectdata/01/a01161.dat
U.S. Total Coke Ovens Under Construction 1880-1960,https://www.nber.org/databases/macrohistory/rectdata/01/a01161a.dat
U.S. Beehive Coke Ovens in Existence 1880-1960,https://www.nber.org/databases/macrohistory/rectdata/01/a01162.dat
U.S. Byprodut Coke Ovens in Existence 1893-1960,https://www.nber.org/databases/macrohistory/rectdata/01/a01163.dat
U.S. Total Coke Ovens in Existence 1880-1946,https://www.nber.org/databases/macrohistory/rectdata/01/a01163a.dat
U.S. Anthracite Coal Calculated Capacity At 303.5 Days Including New Mines 1890-1940,https://www.nber.org/databases/macrohistory/rectdata/01/a01164.dat
U.S. Calculated Capacity of Bituminous Coal Mines 1890-1944,https://www.nber.org/databases/macrohistory/rectdata/01/a01165a.dat
U.S. Calculated Capacity of Bituminous and Lignite Coal Mines 1890-1961,https://www.nber.org/databases/macrohistory/rectdata/01/a01165b.dat
U.S. Published Capacity of Byproduct Coke Ovens At December 31 1917-1960,https://www.nber.org/databases/macrohistory/rectdata/01/a01166.dat
U.S. Published Capacity of Electrolytic Copper Refineries At End Of Year 1906-1959,https://www.nber.org/databases/macrohistory/rectdata/01/a01167.dat
"U.S. Machine Tool Shipments Index, Number 1901-1923",https://www.nber.org/databases/macrohistory/rectdata/01/a01168a.dat
"U.S. Machine Tool Shipments Index, Value 1926-1933",https://www.nber.org/databases/macrohistory/rectdata/01/a01168b.dat
France Total Horse Power of Steam Engines 1839-1913,https://www.nber.org/databases/macrohistory/rectdata/01/a01172a.dat
"France Total Horse Power of Steam Engines, Seasonally Adjusted 1919-1931",https://www.nber.org/databases/macrohistory/rectdata/01/a01172b.dat
U.S. Slab Zinc Production 1882-1940,https://www.nber.org/databases/macrohistory/rectdata/01/a01176.dat
"Great Britian Index of Industrial Production, Producers' Goods 1790-1931",https://www.nber.org/databases/macrohistory/rectdata/01/a01182.dat
"Great Britian Index of Industrial Production, Consumers' Goods 1790-1931",https://www.nber.org/databases/macrohistory/rectdata/01/a01183.dat
"Great Britain Blast Furnaces, Steel Works , and Rolling Mills (Contd.) 1854-1940",https://www.nber.org/databases/macrohistory/rectdata/01/a01183a.dat
Great Britain Steel Production 1868-1924,https://www.nber.org/databases/macrohistory/rectdata/01/a01183ba.dat
Great Britain Steel Production 1915-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01183bb.dat
"U.S. Iron Ore Production, Lake Superior Ore, Total 1889-1915",https://www.nber.org/databases/macrohistory/rectdata/01/a01193a.dat
"U.S. Iron Ore Production, Total 1911-1939",https://www.nber.org/databases/macrohistory/rectdata/01/a01193b.dat
"U.S. Iron Ore Shipments, Lake Superior Region, Total 1889-1915",https://www.nber.org/databases/macrohistory/rectdata/01/a01194a.dat
"U.S. Iron Ore Shipments, Total 1911-1937",https://www.nber.org/databases/macrohistory/rectdata/01/a01194b.dat
"U.S. Iron Ore Shipments, Total 1930-1939",https://www.nber.org/databases/macrohistory/rectdata/01/a01194c.dat
"Germany Index of Production, Producers' Goods 1860-1913",https://www.nber.org/databases/macrohistory/rectdata/01/a01198a.dat
"Germany Index of Production, Producers' Goods 1919-1934",https://www.nber.org/databases/macrohistory/rectdata/01/a01198b.dat
"Germany Index of Production, Producers' Goods 1925-1934",https://www.nber.org/databases/macrohistory/rectdata/01/a01198e.dat
"Germany Index of Production, Producers' Goods 1919-1931",https://www.nber.org/databases/macrohistory/rectdata/01/a01198d.dat
"Germany Index of Production, Consumers' Goods 1860-1913",https://www.nber.org/databases/macrohistory/rectdata/01/a01199a.dat
"Germany Index of Production, Consumers' Goods 1920-1931",https://www.nber.org/databases/macrohistory/rectdata/01/a01199b.dat
"Germany Index of Production, Consumers' Goods 1925-1934",https://www.nber.org/databases/macrohistory/rectdata/01/a01199c.dat
"Germany Index of Production, Comsumers' Goods 1920-1931",https://www.nber.org/databases/macrohistory/rectdata/01/a01199d.dat
"Germany Index of Production, Comsumers' Goods 1925-1934",https://www.nber.org/databases/macrohistory/rectdata/01/a01199e.dat
U.S. Pig Iron Production 1846-1963,https://www.nber.org/databases/macrohistory/rectdata/01/a01206.dat
"U.S. Coke Production, Beehive and Byproduct 1880-1919",https://www.nber.org/databases/macrohistory/rectdata/01/a01207.dat
U.S. Steel Ingots and Castings Production 1863-1919,https://www.nber.org/databases/macrohistory/rectdata/01/a01208.dat
U.S. Total Coal Production 1856-1958,https://www.nber.org/databases/macrohistory/rectdata/01/a01210.dat
U.K. Coal Production 1854-1921,https://www.nber.org/databases/macrohistory/rectdata/01/a01211.dat
France Pig Iron Production 1868-1919,https://www.nber.org/databases/macrohistory/rectdata/01/a01212.dat
France Steel Ingots and Castings Production 1888-1919,https://www.nber.org/databases/macrohistory/rectdata/01/a01213.dat
France Coal Production 1870-1918,https://www.nber.org/databases/macrohistory/rectdata/01/a01214.dat
Germany Pig Iron Production 1869-1916,https://www.nber.org/databases/macrohistory/rectdata/01/a01215.dat
Germany And Luxembourg Steel Ingots and Castings Production 1870-1916,https://www.nber.org/databases/macrohistory/rectdata/01/a01216.dat
Germany Coal Production 1870-1911,https://www.nber.org/databases/macrohistory/rectdata/01/a01217a.dat
Germany Coal Production 1908-1916,https://www.nber.org/databases/macrohistory/rectdata/01/a01217b.dat
U.S. Iron Ore Production 1890-1938,https://www.nber.org/databases/macrohistory/rectdata/01/a01238.dat
U.S. Canned Tomato Pack 1883-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01242.dat
U.S. Canned Corn Pack 1885-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01243.dat
"U.S. Gross Capital Formation, Producer Durable Goods, in 1929 Constant Prices 1919-1939",https://www.nber.org/databases/macrohistory/rectdata/01/a01269.dat
"U.S. Gross Capital Formation, Producer Durable Goods, in Current Prices 1919-1943",https://www.nber.org/databases/macrohistory/rectdata/01/a01270.dat
U.S. Steel Ingot Capacity As of January First 1914-1960,https://www.nber.org/databases/macrohistory/rectdata/01/a01271.dat
"U.S. Total Locomotives Assigned To Freight and Passenger Service, Class I Railroads 1921-1942",https://www.nber.org/databases/macrohistory/rectdata/01/a01273a.dat
"U.S. Bituminous Coal, Number of Undercutting Machines in Use At the End Of The Year 1891, 1896-1944",https://www.nber.org/databases/macrohistory/rectdata/01/a01274.dat
U.S. Total Acres of Cropland 1910-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01282.dat
"U.S. Index of Crop Production, All Crops Including Pasture 1910-1950",https://www.nber.org/databases/macrohistory/rectdata/01/a01283.dat
"U.S. Index of Crop Production, Total Crops Excluding Pasture 1910-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01283a.dat
U.S. Index of Crop Production Per Acre 1910-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01284a.dat
U.S. Index of Crop Production Per Acre 1949-1954,https://www.nber.org/databases/macrohistory/rectdata/01/a01284b.dat
U.S. Tomato Crop For Market 1918-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01285.dat
"U.S. Tomato Crop For Market, Acreage 1918-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01286.dat
"U.S. Tomato Crop For Market, Yield Per Acre 1918-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01287.dat
U.S. Tomato Crop For Processing 1918-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01288.dat
"U.S. Tomato Crop For Processing, Acreage 1918-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01289.dat
"U.S. Tomato Crop For Processing, Yield Per Acre 1918-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01290.dat
U.S. Sweet Corn Crop For Processing 1918-1950,https://www.nber.org/databases/macrohistory/rectdata/01/a01291.dat
"U.S. Sweet Corn Crop For Processing, Acreage 1918-1950",https://www.nber.org/databases/macrohistory/rectdata/01/a01292.dat
"U.S. Sweet Corn Crop For Processing, Yield Per Acre 1918-1950",https://www.nber.org/databases/macrohistory/rectdata/01/a01293.dat
U.S. Tobacco Crop 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01294.dat
U.S. Tobacco Crop Acreage 1866-1951,https://www.nber.org/databases/macrohistory/rectdata/01/a01295.dat
"U.S. Tobacco Crop, Yield Per Acre 1866-1951",https://www.nber.org/databases/macrohistory/rectdata/01/a01296.dat
"U.S. Index of Crop Yield Per Acre Harvested, Twelve Crops 1866-1940",https://www.nber.org/databases/macrohistory/rectdata/01/a01297.dat
"U.S. Commercial Fertilizer Consumption, Georgia 1875-1910",https://www.nber.org/databases/macrohistory/rectdata/01/a01298.dat
"U.S. Index of the Physical Volume Of Business Activity, Babson 01/1889-09/1957",https://www.nber.org/databases/macrohistory/rectdata/01/m01001.dat
U.S. Indexes of Physical Production 1884/01-1889/12,https://www.nber.org/databases/macrohistory/rectdata/01/m01002.dat
U.S. Fertilizer Consumption 01/1922-12/1943,https://www.nber.org/databases/macrohistory/rectdata/01/m01029.dat
U.S. Live Hog Receipts 01/1859-12/1940,https://www.nber.org/databases/macrohistory/rectdata/01/m01038.dat
U.S. Hogs Slaughtered 03/1879-01/1957,https://www.nber.org/databases/macrohistory/rectdata/01/m01039.dat
"Germany Hog Slaughter, Under Federal Inspection 10/1904-06/1935",https://www.nber.org/databases/macrohistory/rectdata/01/m01040.dat
U.S. Cattle Receipts 01/1859-12/1940,https://www.nber.org/databases/macrohistory/rectdata/01/m01041.dat
"U.S. Cattle Slaughtered, Under Federal Inspection 01/1907-02/1956",https://www.nber.org/databases/macrohistory/rectdata/01/m01042.dat
U.S. Calves Slaughtered Under Federal Inspection 01/1907-05/1952,https://www.nber.org/databases/macrohistory/rectdata/01/m01043.dat
Germany Slaughtering of Cows 10/1904-06/1935,https://www.nber.org/databases/macrohistory/rectdata/01/m01044.dat
Germany Slaughtering of Calves 10/1904-02/1937,https://www.nber.org/databases/macrohistory/rectdata/01/m01045.dat
"U.S. Sheep Receipts, Chicago, Seasonally Adjusted 04/1866-12/1929",https://www.nber.org/databases/macrohistory/rectdata/01/m01046.dat
"U.S. Sheep and Lambs, Slaughtered Under Federal Inspection 01/1907-08/1956",https://www.nber.org/databases/macrohistory/rectdata/01/m01047.dat
Germany Slaughter of Sheep 10/1904-06/1935,https://www.nber.org/databases/macrohistory/rectdata/01/m01048.dat
"U.S. Index of Animals Slaughtered Under Federal Inspection, Seasonally Adjusted 01/1907-05/1952",https://www.nber.org/databases/macrohistory/rectdata/01/m01049.dat
"U.S. Index of Manufacture Of All Basic Materials, Seasonally Adjusted 01/1919-11/1931",https://www.nber.org/databases/macrohistory/rectdata/01/m01050.dat
"U.S. Index of Manufacture Of Comsumption Goods, Seasonally Adjusted 01/1919-06/1928",https://www.nber.org/databases/macrohistory/rectdata/01/m01051.dat
"U.S. Index of Production Of Manufactures, Seasonally Adjusted 01/1919-12/1940",https://www.nber.org/databases/macrohistory/rectdata/01/m01054.dat
"U.S. Index of Production Of Producers' Goods, Seasonally Adjusted 01/1919-09/1939",https://www.nber.org/databases/macrohistory/rectdata/01/m01055.dat
"U.S. Index of Production Of Consumers Goods, Seasonally Adjusted 01/1919-09/1939",https://www.nber.org/databases/macrohistory/rectdata/01/m01056.dat
"U.S. Index of Production Of Consumers' Goods, Excluding Automobiles, Seasonally Adjusted 01/1919-09/1939",https://www.nber.org/databases/macrohistory/rectdata/01/m01057.dat
"U.S. Index of Production Of Durable Goods, Seasonally Adjusted 01/1919-09/1939",https://www.nber.org/databases/macrohistory/rectdata/01/m01057a.dat
"U.S. Index of Production Of Transient Goods, Seasonally Adjusted 01/1919-09/1939",https://www.nber.org/databases/macrohistory/rectdata/01/m01057b.dat
U.S. Wheat Flour Production 01/1914-12/1926,https://www.nber.org/databases/macrohistory/rectdata/01/m01058a.dat
U.S. Wheat Flour Production 07/1923-06/1946,https://www.nber.org/databases/macrohistory/rectdata/01/m01058b.dat
U.S. Wheat Flour Production 01/1945-04/1952,https://www.nber.org/databases/macrohistory/rectdata/01/m01058c.dat
"U.S. Flour Shipments, Minneapolis 01/1876-12/1940",https://www.nber.org/databases/macrohistory/rectdata/01/m01059.dat
U.S. Corn Grindings 01/1917-05/1953,https://www.nber.org/databases/macrohistory/rectdata/01/m01060.dat
"U.S. Rice (Rough) Shipments From Mills, Four States 08/1914-07/1952",https://www.nber.org/databases/macrohistory/rectdata/01/m01061.dat
U.S. Beef and Veal Apparent Consumption 01/1916-02/1946,https://www.nber.org/databases/macrohistory/rectdata/01/m01062.dat
"U.S. Total Pork Products, Apparent Consumption 01/1916-02/1946",https://www.nber.org/databases/macrohistory/rectdata/01/m01063.dat
U.S. Total Meat Consumption 1916-1945 01/1916-02/1946,https://www.nber.org/databases/macrohistory/rectdata/01/m01064.dat
"U.S. Milk Receipts, Greater New York 01/1893-12/1928",https://www.nber.org/databases/macrohistory/rectdata/01/m01065a.dat
"U.S. Milk Receipts, Greater New York 01/1927-12/1941",https://www.nber.org/databases/macrohistory/rectdata/01/m01065b.dat
"U.S. Cream and Condensed Milk Receipts, Greater New York 01/1895-04/1944",https://www.nber.org/databases/macrohistory/rectdata/01/m01066.dat
"U.S. Condensed Milk, Case Goods, Production 01/1918-06/1943",https://www.nber.org/databases/macrohistory/rectdata/01/m01067.dat
"U.S. Evaporated Milk, Case Goods, Production 01/1918-12/1955",https://www.nber.org/databases/macrohistory/rectdata/01/m01068.dat
U.S. Butter Production in Factories 01/1917-06/1943,https://www.nber.org/databases/macrohistory/rectdata/01/m01069.dat
"U.S. Receipts of Butter, Gross Weight 01/1912-12/1920",https://www.nber.org/databases/macrohistory/rectdata/01/m01070a.dat
"U.S. Receipts of Butter, Gross Weight 03/1918-07/1941",https://www.nber.org/databases/macrohistory/rectdata/01/m01070b.dat
U.S. Butter Consumption 01/1917-09/1941,https://www.nber.org/databases/macrohistory/rectdata/01/m01071.dat
U.S. Total Cheese Production 01/1919-12/1942,https://www.nber.org/databases/macrohistory/rectdata/01/m01072.dat
"U.S. Cheese Production, American Cheese 01/1919-12/1942",https://www.nber.org/databases/macrohistory/rectdata/01/m01073.dat
U.S. Volume of Milk Used in Factory Production Of Principal Dairy Products 01/1919-12/1943,https://www.nber.org/databases/macrohistory/rectdata/01/m01074a.dat
U.S. Ice Cream Production 1918-1940 01/1918-12/1940,https://www.nber.org/databases/macrohistory/rectdata/01/m01074b.dat
U.S. Ice Cream Production 01/1937-12/1942,https://www.nber.org/databases/macrohistory/rectdata/01/m01074c.dat
U.S. Dressed Poultry Receipts At Five Markets 10/1919-12/1943,https://www.nber.org/databases/macrohistory/rectdata/01/m01076.dat
U.S. Refined Cottonseed Oil Production 10/1916-11/1955,https://www.nber.org/databases/macrohistory/rectdata/01/m01081.dat
"U.S. Oleomargarine Production, Total Output 07/1908-05/1953",https://www.nber.org/databases/macrohistory/rectdata/01/m01082.dat
U.S. Sugar Meltings At Eight Ports 01/1938-01/1956,https://www.nber.org/databases/macrohistory/rectdata/01/m01083.dat
U.S. Sugar Meltings At Four Ports 01/1890-12/1921,https://www.nber.org/databases/macrohistory/rectdata/01/m01083a.dat
U.S. Sugar Meltings At Eight Ports 09/1920-12/1938,https://www.nber.org/databases/macrohistory/rectdata/01/m01083b.dat
"U.S. Refined Sugar Shipments, Two Ports 04/1921-10/1934",https://www.nber.org/databases/macrohistory/rectdata/01/m01084.dat
"U.S. Refined Sugar Shipments, Two Ports 01/1925-04/1936",https://www.nber.org/databases/macrohistory/rectdata/01/m01084a.dat
"U.S. Distilleries in Operation, Capacity 07/1871 09/1910",https://www.nber.org/databases/macrohistory/rectdata/01/m01085.dat
"U.S. Tobacco Consumption, Large Cigars 01/1915-12/1951",https://www.nber.org/databases/macrohistory/rectdata/01/m01086a.dat
"U.S. Tobacco Consumption, Large Cigars 01/1949-08/1955",https://www.nber.org/databases/macrohistory/rectdata/01/m01086b.dat
"U.S. Tobacco Consumption, Small Cigarettes 01/1915-12/1944",https://www.nber.org/databases/macrohistory/rectdata/01/m01087a.dat
"U.S. Tobacco Consumption, Small Cigarettes 01/1944-12/1957",https://www.nber.org/databases/macrohistory/rectdata/01/m01087b.dat
"U.S. Tobacco Consumption, Manufactured Tobacco Supplies 01/1915-05/1954",https://www.nber.org/databases/macrohistory/rectdata/01/m01088a.dat
"U.S. Tobacco Consumption, Manufactured Tobacco and Snuff 05/1952-04/1954",https://www.nber.org/databases/macrohistory/rectdata/01/m01088b.dat
"U.S. Cotton Consumption, Average Per Working Day 09/1912-12/1961",https://www.nber.org/databases/macrohistory/rectdata/01/m01089.dat
U.S. Active Consuming Cotton Spindles During Month 09/1912-04/1944,https://www.nber.org/databases/macrohistory/rectdata/01/m01090.dat
U.S. Active Cotton Spindles 09/1912-04/1944,https://www.nber.org/databases/macrohistory/rectdata/01/m01091.dat
U.S. Active Consuming Cotton Spindles During Month 09/1912-06/1944,https://www.nber.org/databases/macrohistory/rectdata/01/m01092.dat
