,URL
U.S. Approximate Number of Acres Subdivided Within 1931 City Limits Of Chicago 1830-1932,https://data.nber.org/databases/macrohistory/rectdata/02/a02067.dat
"U.S. Increase in Number of Lots, Detroit Area 1830-1926",https://data.nber.org/databases/macrohistory/rectdata/02/a02068.dat
"U.S. Net Increase in Building Lots, Pittsburgh Area 1830-1934",https://data.nber.org/databases/macrohistory/rectdata/02/a02069.dat
"Great Britain, 78 Cities Great Britain: Estimated Cost of Buildings For Which Plans Were Passed, Ministry Of Labour 1911-1930",https://data.nber.org/databases/macrohistory/rectdata/02/a02070.dat
"Great Britain, Glasgow Great Britain: Number of Apartments in Plans Passed For Residential Buildings, Glasgow, Office Of Public Works 1873-1936",https://data.nber.org/databases/macrohistory/rectdata/02/a02071a.dat
"Great Britain, Glasgow Great Britain: Value of Plans Passed For Residential Buildings, Glasgow, Office Of Public Works 1873-1936",https://data.nber.org/databases/macrohistory/rectdata/02/a02071aa.dat
"Great Britain, Glasgow Great Britain, Value of Plans Passed For Warehouses, Stores, and Workshops, Glasgow 1873-1936",https://data.nber.org/databases/macrohistory/rectdata/02/a02071b.dat
"Glasgow Great Britain: Permits Granted For New Streets, Glasgow 1873-1936",https://data.nber.org/databases/macrohistory/rectdata/02/a02071c.dat
"Great Britain: Glasgow Great Britain: Number of Rooms in Plans Passed For Residential Buildings, Glasgow, Office Of Public Works 1873-1936",https://data.nber.org/databases/macrohistory/rectdata/02/a02071d.dat
"Great Britain - England And Wales Brick Production, Annual Data Only 1785 - 1849",https://data.nber.org/databases/macrohistory/rectdata/02/a02072.dat
"Great Britain - England And Wales Brick Production, Annual Data Only 1785 - 1815",https://data.nber.org/databases/macrohistory/rectdata/02/a02072a.dat
"Great Britain, London Great Britain: Number of New Houses Built, London, Commissioner Of Metropolitan Police 1871-1937",https://data.nber.org/databases/macrohistory/rectdata/02/a02073.dat
"England & Wales Great Britain, Increases in Number of Dwelling Houses, England and Wales, Inland Revenue Department 1875 - 1914",https://data.nber.org/databases/macrohistory/rectdata/02/a02074.dat
"England, Wales, And Scotland Great Britain: Increases in Number of Dwelling Houses, England, Wales, and Scotland, Inland Revenue Department 1875 - 1914",https://data.nber.org/databases/macrohistory/rectdata/02/a02075.dat
France: Number of New Buildings Constructed 1892-1930,https://data.nber.org/databases/macrohistory/rectdata/02/a02077a.dat
"France: Value of New Buildings Constructed, Direction Generale Des Contributions Directes 1892-1911",https://data.nber.org/databases/macrohistory/rectdata/02/a02077aa.dat
"France, Paris France: Total Number of Building Permits Issued, Paris, Annuaire Statistique De La Ville De Paris 1885-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02079.dat
"Germany, Berlin Germany: Net Construction of Residential Apartments, Berlin, Emmy Reich- Statistiches Landesamt 1841-1994",https://data.nber.org/databases/macrohistory/rectdata/02/a02081.dat
"Germany, Bavaria Germany: Increases in the Number of Buildings Insured, Bavaria, Statistiches Landesamt 1892-1924, YEAR ENDING SEPT. 30",https://data.nber.org/databases/macrohistory/rectdata/02/a02081a.dat
"Germany, Baden Germany: Number of New Buildings Constructed, Baden, Statistiches Landesamt 1871-1908",https://data.nber.org/databases/macrohistory/rectdata/02/a02081b.dat
"Germany, Baden Germany: Net Increases in Main Buildings, Baden, Statistiches Landesamt 1871-1908",https://data.nber.org/databases/macrohistory/rectdata/02/a02081c.dat
"Germany: Number of Household Units Built, Institut Fur Konjunkturforschung 1919-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02081d.dat
"Germany, Humburg Germany: Number of Nonresidential Buildings Constructed, Hamburg, Statistiches Landesamt 1885-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02081e.dat
"Germany, Hamburg Germany: Number of Apartments Constructed, Hamburg, Statistiches Landesamt 1885-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02081f.dat
"Germany (See Notes Below) Germany: Number of Residential Buildings Constructed, Spiethoff 1867-1913",https://data.nber.org/databases/macrohistory/rectdata/02/a02081g.dat
"Germany, Bremen Germany: Number of Residential Buildings Constructed, Bremen, Statistiches Landesamt 1855-1911",https://data.nber.org/databases/macrohistory/rectdata/02/a02081h.dat
"Germany, Bremen Germany: Number of Residential Buildings Constructed, Bremen, Statistiches Landesamt 1902-1937",https://data.nber.org/databases/macrohistory/rectdata/02/a02081ha.dat
"U.S. Increases in Railroad Mileage, Poor's 1831-1911",https://data.nber.org/databases/macrohistory/rectdata/02/a02082.dat
"U.S. Miles of Railroad Built, Bureau Of the Census-Railway Age 1830-1952",https://data.nber.org/databases/macrohistory/rectdata/02/a02082a.dat
"U.S. Increases in Railroad Track Mileage Operated, Interstate Commerce Commission. 1877-1963",https://data.nber.org/databases/macrohistory/rectdata/02/a02083.dat
"U.S. Increases in Railroad Mileage Owned, Interstate Commerce Commission 1891-1916",https://data.nber.org/databases/macrohistory/rectdata/02/a02083a.dat
"U.S. Increases in Railroad Mileage For 9 States, National Bureau of Economic Research 1836-1911",https://data.nber.org/databases/macrohistory/rectdata/02/a02083b.dat
"U.S. Rail Consumption, American Iron and Steel Institute 1849-1961",https://data.nber.org/databases/macrohistory/rectdata/02/a02084.dat
"U.S. Railroad Expenditures On Maintenance of Way and Structures, Interstate Commerce Commission, Annual Data 1888-1916 1888-1916",https://data.nber.org/databases/macrohistory/rectdata/02/a02084c.dat
"U.S. Railroad Expenditures On Maintenance of Way and Structures, Interstate Commerce Commission, Annual Data 1916-1935 1916-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02084ca.dat
"U.K. Great Britain-U.K.: Mileage of New Railway Lines Authorized By Parliament, Commerce and Labour Dept. 1822-1852",https://data.nber.org/databases/macrohistory/rectdata/02/a02084d.dat
"U.K. Great Britain-U.K.: Mileage of New Railway Lines Authorized By Parliament, Commerce and Labour Dept. 1847-1879",https://data.nber.org/databases/macrohistory/rectdata/02/a02084da.dat
"U.K. Great Britain - United Kingdom: Steel Rail Consumption, National Bureau of Economic Research 1876-1894",https://data.nber.org/databases/macrohistory/rectdata/02/a02084e.dat
"U.K. Great Britain-United Kingdom: Steel Rail Consumption, National Bureau of Economic Research 1915-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02084ea.dat
"U.K. Great Britain-United Kingdom: Increases in Length of Railway Line Opened For Traffic, Board Of Trade 1826-1868, 1872-1912, 1920-1935.",https://data.nber.org/databases/macrohistory/rectdata/02/a02085.dat
"U.K. Great Britain-United Kingdom: Increases in Length of Railway Line Opened For Traffic, Board Of Trade 1826-68, 1872-1912, 1920-35.",https://data.nber.org/databases/macrohistory/rectdata/02/a02085a.dat
"U.K. Great Britain-United Kingdom: Railways, Maintenance of Way and Structures, Board Of Trade 1860-1912",https://data.nber.org/databases/macrohistory/rectdata/02/a02085aa.dat
"U.K. Great Britain-United Kingdom: Railways, Maintenance of Ways and Structures, Board Of Trade 1919-1933",https://data.nber.org/databases/macrohistory/rectdata/02/a02085ab.dat
"U.K. Great Britain-United Kingdom: Railways, Maintenance of Ways and Structures, Board Of Trade 1928-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02085ac.dat
"France: Mileage of Railroads Under Construction, All Railroads, Ministere Des Travaux Publics 1862-1913",https://data.nber.org/databases/macrohistory/rectdata/02/a02085b.dat
"France: Increases in Railroad Mileage Operated, Main Systems, Ministere Des Travaux Publics 1840-1934",https://data.nber.org/databases/macrohistory/rectdata/02/a02086.dat
"France: Increases in Railroad Mileage Operated, All Railroads, (Main Systems, Industrial and Local Railways), 1829-1913",https://data.nber.org/databases/macrohistory/rectdata/02/a02086a.dat
"France: Increases in Tramway Mileage Operated, Statistique Generale 1874-1913",https://data.nber.org/databases/macrohistory/rectdata/02/a02086b.dat
"France: Railroad Mileage Initiated, All Railroads, National Bureau of Economic Research 1863-1913",https://data.nber.org/databases/macrohistory/rectdata/02/a02086c.dat
"France: Railroads, Maintenance of Way and Structures, Ministere Des Travaux Publics 1866-1913, 1921-1934",https://data.nber.org/databases/macrohistory/rectdata/02/a02086d.dat
"France: Railroad Construction Expenditures, Ministere Des Travaux Publics 1823-1908",https://data.nber.org/databases/macrohistory/rectdata/02/a02086e.dat
"France: Rail Consumption, National Bureau of Economic Research 1874-1903",https://data.nber.org/databases/macrohistory/rectdata/02/a02086f.dat
"France: Rail Consumption, National Bureau of Economic Research 1919-33",https://data.nber.org/databases/macrohistory/rectdata/02/a02086fa.dat
"Germany: Increases in Railroad Mileage Operated, Reich-Eisenbahnamt 1837-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02087a.dat
"Germany: Cost of Railroad Construction, Total, Deutsche Reichsbahn Gesellschaft 1881-1921, 1926-35",https://data.nber.org/databases/macrohistory/rectdata/02/a02087b.dat
"Germany: Railroads, Maintenance of Way and Structures, Deutsche Reichsbahn Gesellschaft 1880-1917",https://data.nber.org/databases/macrohistory/rectdata/02/a02087ca.dat
"Germany: Railroads, Maintenance of Way and Structures, Deutsche Reichsbahn Gesellschaft 1917-23",https://data.nber.org/databases/macrohistory/rectdata/02/a02087cb.dat
"Germany: Railroads, Maintenance of Way and Structures, Deutsche Reichsbahn Gesellschaft 1923-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02087cc.dat
"Germany: Increases in Railroad Trackage Including Sidings, National Bureau of Economic Research 1881-1915",https://data.nber.org/databases/macrohistory/rectdata/02/a02087da.dat
"Germany: Increases in Railroad Trackage Including Sidings, National Bureau of Economic Research 1925-35",https://data.nber.org/databases/macrohistory/rectdata/02/a02087db.dat
"U.S. Total Pavements Laid, New York City (Manhattan) 1870-1935",https://data.nber.org/databases/macrohistory/rectdata/02/a02094a.dat
"U.S. Length of Pavements Laid, Chicago 1855-1936",https://data.nber.org/databases/macrohistory/rectdata/02/a02094b.dat
U.S. Increases in Wire Mileage of Western Union Telegraph Company 1867-1962 (SEE NOTE),https://data.nber.org/databases/macrohistory/rectdata/02/a02097.dat
"U.S. United States, Gross Tonnage of Yachts Built, Dept. Of Commerce-Bureau Of Marine Inspection and Navigation 1847-1937",https://data.nber.org/databases/macrohistory/rectdata/02/a02102.dat
"France Shipments of Construction, Materials By Railways and Inland Waterways, Annual Data Only 1886 - 1913; 1926 - 1936",https://data.nber.org/databases/macrohistory/rectdata/02/a02117a.dat
"U.S. Total Track Mileage of Railroads, Annual Data Only 1890 - 1916",https://data.nber.org/databases/macrohistory/rectdata/02/a02133.dat
"U.S. Total Track Mileage of Railroads, Annual Data Only 1916 - 1942",https://data.nber.org/databases/macrohistory/rectdata/02/a02133a.dat
"U.S. Total Wire Mileage of Western Union Telegraph Company, Annual Data Only 1913 - 1942",https://data.nber.org/databases/macrohistory/rectdata/02/a02134.dat
"U.S. Increases in Telephone Wire Mileage, A.T. & T. - Bureau of the Census, Original Data 1881-1956 1881-1956",https://data.nber.org/databases/macrohistory/rectdata/02/a02134a.dat
"U.S. Increases in Telephone Wire Mileage, A.T. & T. - Bureau of the Census, Original Data 1956-1963 1956-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02134aa.dat
"U.S. Construction Expenditures By the Telephone Industry, American Telephone & Telegraph Co. 1914-36",https://data.nber.org/databases/macrohistory/rectdata/02/a02134b.dat
"U.S. Total Merchant Marine, Annual Data Only 1843 - 1940",https://data.nber.org/databases/macrohistory/rectdata/02/a02135.dat
"England And Wales Total Number of Dwelling Houses, Annual Data Only 1875 - 1915",https://data.nber.org/databases/macrohistory/rectdata/02/a02136.dat
"U.S. Gross Private Nonfarm Residential Construction, Constant Dollars, Kuznets 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02144.dat
"U.S. Gross Private Construction, Excluding Nonfarm Residential, Kuznets (Constant Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02145.dat
"U.S. Gross Public Construction, Excluding Military, Kuznets (Constant Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02146.dat
"U.S. Gross Total Construction, Including Oil and Gas Well Drilling, Kuznets (Current Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02147.dat
"U.S. Gross Private Nonfarm Residential Construction, Current Dollars, Kuznets 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02149.dat
"U.S. Gross Private Construction, Excluding Nonfarm Residential, Kuznets (Current Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02150.dat
"U.S. Gross Public Construction, Excluding Military, Kuznets (Current Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02151.dat
"U.S. Gross Private Domestic Investment in Structures, Barger & Klein 1921-39",https://data.nber.org/databases/macrohistory/rectdata/02/a02155a.dat
"U.S. Gross Private Domestic Investment in Structures, Office of Business Economics 1929-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02155b.dat
"U.S. Number of New Private Nonfarm Housing Units Started, Blank-BLS-Bureau Of the Census 1889-1945 01/1939-12/1945",https://data.nber.org/databases/macrohistory/rectdata/02/m02161a.dat
"U.S. Total New Construction, Value in Constant Dollars, BLS- Department of Commerce 1915-46",https://data.nber.org/databases/macrohistory/rectdata/02/a02167a.dat
"U.S. Total New Construction, Value in Constant Dollars, BLS- Department of Commerce 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02167d.dat
"U.S. Private Construction, BLS-Department of Commerce (Constant Dollars) 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02169c.dat
"U.S. Private New Construction Activity, Business, Value in Current Prices, Department of Commerce 1920-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02174a.dat
"U.S. Private Nonfarm Residential Buildings, Value in Current Dollars, BLS-Department of Commerce 1915-46 01/1939 -12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02179a.dat
"U.S. Private Nonfarm Residential Buildings, Value in Constant Dollars, BLS - Department of Commerce 1915-46 01/1939 - 12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02180a.dat
"U.S. Private Nonfarm Residential Buildings, Value in Constant Dollars, BLS-Department of Commerce 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02180c.dat
"U.S. Private Nonfarm New Housing Units, Current Dollars, BLS-Department of Commerce 1915-46 01/1939 - 12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02181a.dat
"U.S. Private Farm Construction, BLS-Department of Commerce (Current Dollars) 1915-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/a02182a.dat
"U.S. Private Nonfarm Nonresidential Building, BLS-Department of Commerce (Current Dollars) Original Data 1915-63 01/1939-12/1963",https://data.nber.org/databases/macrohistory/rectdata/02/m02183.dat
"U.S. Private Nonfarm Nonresidential Building, BLS-Department of Commerce (Constant Dollars) 1915-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02184a.dat
"U.S. Private Nonfarm Nonresidential Building, BLS-Department of Commerce (Constant Dollars) 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02184c.dat
"U.S. Private New Construction Activity, Industrial Buildings, Value in Current Dollars, Department of Commerce, 1915-63 01/1939-12/1963",https://data.nber.org/databases/macrohistory/rectdata/02/m02185.dat
"U.S. Private New Construction Activity, Industrial Buildings, Value in Constant Prices, Department of Commerce 1915-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02186a.dat
"U.S. Private New Construction Activity, Industrial Buildings, Value in Constant Prices, Department of Commerce 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02186c.dat
"U.S. Private New Construction Activity, Commercial Buildings, Value in Current Dollars, BLS-Department of Commerce, 1920-63 01/1939-12/1963",https://data.nber.org/databases/macrohistory/rectdata/02/m02187.dat
"U.S. Private New Construction Activity, Commercial Buildings, Value in Constant Dollars, BLS-Department of Commerce 1920-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02188a.dat
"U.S. Private New Construction Activity, Commercial Buildings, Value in Constant Dollars, BLS-Department of Commerce 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02188c.dat
"U.S. Private Nonfarm Nonresidential Buildings Other Than Commercial and Industrial, BLS-Department of Commerce 1920-63 01/1939-12/1963",https://data.nber.org/databases/macrohistory/rectdata/02/a02189.dat
"U.S. Private Nonfarm Nonresidential Buildings Other Than Commercial and Industrial, BLS-Department of Commerce 1920-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02190a.dat
"U.S. Private Nonfarm Nonresidential Buildings Other Than Commercial and Industrial, BLS-Department of Commerce 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02190c.dat
"U.S. Private Public Utility Construction, Value in Constant Prices, Department of Commerce 1915-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02192a.dat
"U.S. Public Construction, BLS-Department of Commerce (Current Dollars), Original Data 1915-63 01/1939-12/1963",https://data.nber.org/databases/macrohistory/rectdata/02/m02193.dat
"U.S. Public Construction, BLS-Dept. of Commerce (Constant Dollars) 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02194.dat
"U.S. Nonfarm Building Construction, BLS-Department of Commerce (Constant Dollars) 1915-46 01/1939 - 12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02196a.dat
"U.S. Nonfarm Building Construction, BLS-Department of Commerce (Constant Dollars) 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02196c.dat
"U.S. Public New Construction Activity, Highways, Value in Constant Prices, BLS-Department of Commerce 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02198c.dat
"U.S. Private Farm Construction, BLS-Dept. of Commerce (Constant Dollars) 1915-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02199a.dat
"U.S. Private Farm Construction, BLS-Dept. of Commerce (Constant Dollars) 1946-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02199c.dat
"U.S. Private New Construction Activity, Business, Value in Constant Prices, Department of Commerce 1920-46 01/1939-12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02200a.dat
"U.S. Number of New Private Nonfarm Housing Units Started, One-Family, Blank-BLS-Bureau Of the Census 1900-59 01/1940 - 12/1963",https://data.nber.org/databases/macrohistory/rectdata/02/m02201a.dat
"U.S. Number of New Private Nonfarm Housing Units Started, Two-Family, Blank-BLS-Bureau Of the Census 1900-59 01/1940 - 12/1959",https://data.nber.org/databases/macrohistory/rectdata/02/m02202a.dat
"U.S. Number of New Private Nonfarm Housing Units Started, Three-Family and Over, Blank-BLS-Census 1900-59 01/1940 - 12/1959",https://data.nber.org/databases/macrohistory/rectdata/02/m02203a.dat
"U.S. Private Nonfarm Housekeeping Residential Buildings, Current Dollars, BLS-Department of Commerce 1915-46 01/1939 - 12/1946",https://data.nber.org/databases/macrohistory/rectdata/02/m02204a.dat
"U.S. Construction Contracts Awarded, Business, F. W. Dodge Corp. 1956-63",https://data.nber.org/databases/macrohistory/rectdata/02/a02206b.dat
"U.S. Net Total Construction, Including Oil and Gas Well Drilling, Kuznets (Current Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02207.dat
"U.S. Net Total Construction, Including Oil and Gas Well Drilling, Kuznets (1929 Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02208.dat
"U.S. Net Nonfarm Residential Construction, Kuznets (Current Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02209.dat
"U.S. Net Nonfarm Residential Construction, Kuznets (Constant Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02210.dat
"U.S. Net Private Construction, Excluding Nonfarm Residential, Kuznets (Current Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02211.dat
"U.S. Net Private Construction, Excluding Nonfarm Residential, Kuznets (1929 Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02212.dat
"U.S. Net Public Construction, Excluding Military, Kuznets (Current Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02213.dat
"U.S. Net Public Construction, Excluding Military, Kuznets (Constant Dollars) 1889-1955",https://data.nber.org/databases/macrohistory/rectdata/02/a02214.dat
"U.S. Net Military Construction, Kuznets (Current Dollars) 1914-55",https://data.nber.org/databases/macrohistory/rectdata/02/a02215.dat
"U.S. Net Military Construction, Kuznets (Constant Dollars) 1914-55",https://data.nber.org/databases/macrohistory/rectdata/02/a02216.dat
"U.S. Nonfarm Residential Private Construction Expenditures, Goldsmith 1869-1949",https://data.nber.org/databases/macrohistory/rectdata/02/a02217.dat
"U.S. Private New Construction Expenditure, Nonfarm Residential, 1-4 Family Dwelling, Goldsmith 1946-58",https://data.nber.org/databases/macrohistory/rectdata/02/a02218b.dat
"U.S. Private New Construction Expenditures, Nonfarm Residential, Multifamily Dwellings, Goldsmith, 1869-1949 1869 - 1949",https://data.nber.org/databases/macrohistory/rectdata/02/a02219a.dat
"U.S. Private New Construction Expenditure, Nonfarm Residential, Multifamily Dwelling, Goldsmith, 1946-1958 1946-58",https://data.nber.org/databases/macrohistory/rectdata/02/a02219b.dat
"U.S. Index of Value Of Urban Building and Public Utilities Construction, Abramovitz (Current Dollars) 1870-1897",https://data.nber.org/databases/macrohistory/rectdata/02/a02220a.dat
"U.S. Index of Value Of Urban Building and Public Utilities Construction, Abramovitz (Current Dollars) 1889-1918",https://data.nber.org/databases/macrohistory/rectdata/02/a02220b.dat
"U.S. Index of Value Of Urban Building and Public Utilities Construction, Abramovitz (Constant Dollars) 1870-97",https://data.nber.org/databases/macrohistory/rectdata/02/a02221a.dat
"U.S. Index of Value Of Urban Building and Public Utilities Construction, Abramovitz (Constant Dollars) 1889-1918",https://data.nber.org/databases/macrohistory/rectdata/02/a02221b.dat
"U.S. Index of Physical Volume Of Urban Building and Public Utilities Construction, Abramovitz 1856-97",https://data.nber.org/databases/macrohistory/rectdata/02/a02222a.dat
"U.S. Index of Physical Volume Of Urban Building and Public Utilities Constructon, Abramovitz 1889-1918",https://data.nber.org/databases/macrohistory/rectdata/02/a02222b.dat
"U.S. Federal Construction Expenditures For Public Works, Federal Works Agency-Department of Treasury 1791-1919, FISCAL YEARS",https://data.nber.org/databases/macrohistory/rectdata/02/a02223.dat
"U.S. Federal Construction Expenditures For Public Works, Federal Works Agency- Department of the Treasury 1920-39, FISCAL YEARS",https://data.nber.org/databases/macrohistory/rectdata/02/a02223a.dat
"U.S. Federal Construction Expenditures For Public Buildings, Federal Works Agency- Dept. of the Treasury 1791-1919, FISCAL YEARS",https://data.nber.org/databases/macrohistory/rectdata/02/a02224.dat
"U.S. Federal Construction Expenditures, Military and Naval Construction, Fwa-Treasury Department 1791-1919, FISCAL YEAR",https://data.nber.org/databases/macrohistory/rectdata/02/a02225.dat
"U.S. Federal Construction Expenditures For Rivers and Harbors, Department of Treasury- Federal Works Agency 1822-1919",https://data.nber.org/databases/macrohistory/rectdata/02/a02226.dat
"U.S. Military Facilities, BLS-Dept. of Commerce (Current Dollars) 1915-62",https://data.nber.org/databases/macrohistory/rectdata/02/a02227.dat
