,URL
"U.S. Wholesale Trade Index, Boots and Shoes 01/1919-12/1929",https://data.nber.org/databases/macrohistory/rectdata/06/m06017.dat
"U.S. Wholesale Trade Index, Drugs 01/1920-12/1930",https://data.nber.org/databases/macrohistory/rectdata/06/m06018.dat
"U.S. Index of Wholesale Distribution, Furniture Sales 01/1921-12/1929",https://data.nber.org/databases/macrohistory/rectdata/06/m06019.dat
"U.S. Index of Wholesale Trade, Hardware Sales 01/1919-12/1930",https://data.nber.org/databases/macrohistory/rectdata/06/m06020.dat
U.S. New Orders of Merchant Pig Iron 01/1919-12/1926,https://data.nber.org/databases/macrohistory/rectdata/06/m06021.dat
U.S. New Orders of Steel Sheets 01/1919-12/1936,https://data.nber.org/databases/macrohistory/rectdata/06/m06022.dat
"U.S. U.S. Steel Corporation, Unfilled Orders, End of Month 06/1910-09/1933",https://data.nber.org/databases/macrohistory/rectdata/06/m06024.dat
"U.S. New Orders of Locomotives, Including Undated Orders FIRST, 1941 - FOURTH, 1961 01/1941-12/1955",https://data.nber.org/databases/macrohistory/rectdata/06/q06026c.dat
U.S. New Orders of Freight Cars 01/1913-12/1941,https://data.nber.org/databases/macrohistory/rectdata/06/m06027aa.dat
"U.S. New Orders of Freight Cars FIRST, 1941-SECOND, 1953; FOURTH, 1953-FIRST, 1955 01/1941-07/1964",https://data.nber.org/databases/macrohistory/rectdata/06/q06027ab.dat
"U.S. Orders of Railroad Passenger Cars FIRST, 1920-SECOND, 1942 01/1920-05/1920, 07/1920, 09/1920-10/1920, 12/1920-01/1921, 03/1921-04/1921, 07/1921-08/1921, 10/1921, 12/1921-09/1942",https://data.nber.org/databases/macrohistory/rectdata/06/q06028b.dat
"U.S. New Orders of Passenger Train Cars FIRST, 1934 - FIRST, 1957 01/1934-07/1964",https://data.nber.org/databases/macrohistory/rectdata/06/q06028c.dat
U.S. Index of Orders For Machine Tools and Forging Machinery 01/1919-06/1947,https://data.nber.org/databases/macrohistory/rectdata/06/m06029.dat
U.S. New Orders of Bath Tubs 04/1917-12/1931,https://data.nber.org/databases/macrohistory/rectdata/06/m06030.dat
"U.S. Lavatories, New Orders 04/1917-12/1931",https://data.nber.org/databases/macrohistory/rectdata/06/m06031.dat
"U.S. Sinks, New Orders 04/1917-12/1931",https://data.nber.org/databases/macrohistory/rectdata/06/m06032.dat
"U.S. Miscellaneous Sanitary Ware, New Orders 04/1917-12/1931",https://data.nber.org/databases/macrohistory/rectdata/06/m06033.dat
U.S. New Orders of Architectural Terra Cotta 01/1919-06/1940,https://data.nber.org/databases/macrohistory/rectdata/06/m06035.dat
"U.S. Sales Books, New Orders 01/1919-12/1935",https://data.nber.org/databases/macrohistory/rectdata/06/m06036a.dat
"U.S. Sales Books, New Orders 01/1935-08/1942",https://data.nber.org/databases/macrohistory/rectdata/06/m06036b.dat
U.S. Sales of Ironing Machines 01/1933-11/1939,https://data.nber.org/databases/macrohistory/rectdata/06/m06037.dat
U.S. Manufacturers' Sales of Electric Household Refrigerators 07/1930-07/1939,https://data.nber.org/databases/macrohistory/rectdata/06/m06042.dat
"U.S. Index of Wholesale Trade Sales, Groceries 01/1923-12/1938",https://data.nber.org/databases/macrohistory/rectdata/06/m06046.dat
"U.S. Index of Wholesale Trade Sales, Drugs 01/1923-12/1938",https://data.nber.org/databases/macrohistory/rectdata/06/m06047.dat
"U.S. Index of Wholesale Trade Sales, Shoes 01/1923-08/1933",https://data.nber.org/databases/macrohistory/rectdata/06/m06048.dat
"U.S. Index of Wholesale Trade Sales, Dry Goods 01/1923-03/1935",https://data.nber.org/databases/macrohistory/rectdata/06/m06049.dat
"U.S. Index of Wholesale Trade Sales, Electrical Supplies 01/1928-12/1938",https://data.nber.org/databases/macrohistory/rectdata/06/m06050.dat
"U.S. Index of Wholesale Trade Sales, Hardware 01/1923-12/1938",https://data.nber.org/databases/macrohistory/rectdata/06/m06051.dat
U.S. Index of Wholesale Trade Sales Of Groceries 01/1920-11/1942; 01-11/1943,https://data.nber.org/databases/macrohistory/rectdata/06/m06052.dat
U.S. Index of Wholesale Trade Sales Of Groceries 01/1923-01/1940,https://data.nber.org/databases/macrohistory/rectdata/06/m06053.dat
U.S. Sales of Twenty-Four Wholesale Grocery Firms 01/1926-12/1937,https://data.nber.org/databases/macrohistory/rectdata/06/m06054.dat
"U.S. New Orders, Fabricated Steel Plate 01/1923-06/1940",https://data.nber.org/databases/macrohistory/rectdata/06/m06056.dat
"U.S. Magazine Advertising, Linage 01/1912-07/1958",https://data.nber.org/databases/macrohistory/rectdata/06/m06057.dat
"U.S. Index of Total Advertising, Seasonally Adjusted 01/1914-12/1943",https://data.nber.org/databases/macrohistory/rectdata/06/m06058a.dat
"U.S. Index of Total Advertising, Seasonally Adjusted 01/1943-12/1946",https://data.nber.org/databases/macrohistory/rectdata/06/m06058b.dat
"U.S. Index of Total Advertising, Seasonally Adjusted 01/1944-12/1953",https://data.nber.org/databases/macrohistory/rectdata/06/m06058c.dat
"U.S. Index of Total Advertising, Seasonally Adjusted 01/1953-08/1958",https://data.nber.org/databases/macrohistory/rectdata/06/m06058d.dat
"U.S. Index of Wholesale Sales Of Shoes, Revised, Deflated, Seasonally Adjusted 01/1919-12/1942",https://data.nber.org/databases/macrohistory/rectdata/06/m06059.dat
"U.S. Pairs of Shoes Sold At Retail, Seasonally Adjusted FIRST, 1926-FOURTH, 1941 01/1926-12/1941",https://data.nber.org/databases/macrohistory/rectdata/06/q06060.dat
U.S. Retail Sales of Shoes 01/1926-02/1942,https://data.nber.org/databases/macrohistory/rectdata/06/m06061.dat
"U.S. Index of Wholesale Sales Of Shoes, Revised 01/1919-12/1942",https://data.nber.org/databases/macrohistory/rectdata/06/m06062.dat
"U.S. Ratio of Unfilled Orders To Shipments, Manufacturers Of Durable Goods, Seasonally Adjusted 01/1953-09/1968",https://data.nber.org/databases/macrohistory/rectdata/06/m06063.dat
"U.S. Manufacturer's Unfilled Orders, Total, Narrow Version I, Seasonally Adjusted 01/1953-10/1968",https://data.nber.org/databases/macrohistory/rectdata/06/m06064.dat
"U.S. Manufacturer's Unfilled Orders, Total, Narrow Version Ii, Seasonally Adjusted 01/1953-09/1968",https://data.nber.org/databases/macrohistory/rectdata/06/m06065.dat
"U.S. Manufacturers' Unfilled Orders, All Industries 01/1947-12/1960",https://data.nber.org/databases/macrohistory/rectdata/06/m06066a.dat
"U.S. Manufacturers' Unfilled Orders, All Industries, Seasonally Adjusted 01/1947-09/1968",https://data.nber.org/databases/macrohistory/rectdata/06/m06066b.dat
"U.S. Manufacturers' Unfilled Orders, Fabricated Metal Products 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06067.dat
"U.S. Manufacturer's Unfilled Orders, All Other Durable Goods Industries 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06068.dat
"U.S. Manufacturer's Unfilled Orders, Nondurable Goods Industries, Total 01/1947-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06069.dat
"U.S. Manufacturers' New Orders, All Industries 01/1947-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06070.dat
"U.S. Index of Orders, Total, Associated Industries Of Massachusetts 07/1924-07/1941 SOURCE: VICTOR ZARNOWITZ, ORDERS, PRODUCTION AND INVESTMENT: A CYCLICAL AND STRUCTURAL ANALYSIS, TABLE A-1,",https://data.nber.org/databases/macrohistory/rectdata/06/m06079.dat
"U.S. Manufacturers' Index of New Orders Of Durable Goods, Seasonally Adjusted 01/1929-12/1939",https://data.nber.org/databases/macrohistory/rectdata/06/m06084a.dat
"U.S. Manufacturers' New Orders of Durable Goods, Value 01/1939-12/1947",https://data.nber.org/databases/macrohistory/rectdata/06/m06084b.dat
"U.S. Manufacturers' New Orders of Durable Goods, Value 01/1947-06/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06084c.dat
U.S. Sales By Retail Stores 01/1935-12/1946,https://data.nber.org/databases/macrohistory/rectdata/06/m06089a.dat
U.S. Sales By Retail Stores 01/1946-09/1974,https://data.nber.org/databases/macrohistory/rectdata/06/m06089b.dat
"U.S. Index of New Orders, Durable Goods 01/1920-08/1933 SOURCE: COMPUTED BY NBER USING WEIGHTS IN SURVEY OF CURRENT BUSINESS, SEPTEMBER 1928, PP. 19-20.",https://data.nber.org/databases/macrohistory/rectdata/06/m06091.dat
"U.S. Manufacturers' Shipments, Total, Value, Seasonally Adjusted 01/1929-07/1944",https://data.nber.org/databases/macrohistory/rectdata/06/m06092a.dat
"U.S. Manufacturers' Shipments, Total, Value 01/1942-09/1963",https://data.nber.org/databases/macrohistory/rectdata/06/m06092b.dat
"U.S. Manufacturers' Shipments, Total, Value, Seasonally Adjusted FIRST,1926 - FOURTH,1938 01/1939-09/1963",https://data.nber.org/databases/macrohistory/rectdata/06/q06092c.dat
"U.S. Manufacturers' Shipments, Total, Value 01/1947-03/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06092d.dat
"U.S. Metal Cutting Type Machine Tools, Gross New Orders, Total 01/1945-03/1963",https://data.nber.org/databases/macrohistory/rectdata/06/m06093.dat
"U.S. Wholesale Sales, Total Trade, Seasonally Adjusted 01/1939-12/1948",https://data.nber.org/databases/macrohistory/rectdata/06/m06094a.dat
"U.S. Wholesale Sales, Merchant Wholesalers, Total, Department of Commerce 01/1948-08/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06094b.dat
"U.S. Sales By Retail Stores Excluding Food Stores, Seasonally Adjusted 01/1935-12/1946",https://data.nber.org/databases/macrohistory/rectdata/06/m06095a.dat
"U.S. Sales By Retail Stores, Excluding Food Stores, Seasonally Adjusted 01/1946-03/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06095b.dat
"U.S. Manufacturers' New Orders, Machinery and Equipment Industries, Value 01/1953-09/1968",https://data.nber.org/databases/macrohistory/rectdata/06/m06096.dat
"U.S. New Orders and Contracts For Plant And Equipment, Value, Seasonally Adjusted 01/1948-12/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06097.dat
"U.S. Buying Policy, Production Materials, Percent Reporting, Committments 60 Days Or Longer 01/1950-11/1967, EXCLUDING 07/1951, 07/1952, 07/1953, 07/1954, 07/1955, 07/1956, 07-08/1957",https://data.nber.org/databases/macrohistory/rectdata/06/m06098.dat
"U.S. Buying Policy, Capital Expenditures, Percent Reporting, Committments 6 Months Or Longer 05/1955-06/1967 EXCLUDING 07/1955, 07/1956, 07-08/1957",https://data.nber.org/databases/macrohistory/rectdata/06/m06099.dat
"U.S. Month To Month Change in Manufacturers' Unfilled Orders, Durable Goods Industries 02/1939-12/1947",https://data.nber.org/databases/macrohistory/rectdata/06/m06100a.dat
"U.S. Change in Manufacturers' Unfilled Orders, Durable Goods Industries 01/1947-09/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06100b.dat
"U.S. Metal Cutting Machine Tools, Gross New Orders, Domestic 09/1945-08/1966",https://data.nber.org/databases/macrohistory/rectdata/06/m06101.dat
"U.S. Manufacturing and Trade Sales, Total, Seasonally Adjusted 01/1939-12/1948",https://data.nber.org/databases/macrohistory/rectdata/06/m06102a.dat
"U.S. Manufacturing and Trade Sales, Total 01/1948-03/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06102b.dat
"U.S. Manufacturers' Sales of Producers' Durable Equipment, Value, Seasonally Adjusted 01/1948-12/1954",https://data.nber.org/databases/macrohistory/rectdata/06/m06103a.dat
"U.S. Manufacturers' Sales of Producers' Durable Equipment, Value 01/1953-08/1968",https://data.nber.org/databases/macrohistory/rectdata/06/m06103b.dat
"U.S. Sales As Per Cent of Inventories, Total, Seasonally Adjusted 01/1948-03/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06104.dat
"U.S. Manufacturers' Sales of Producers' Durable Equipment Plus Construction Put in Place, Value, Seasonally Adjusted FIRST,1948-FOURTH,1952; FIRST-FOURTH,1967 01/1948-08/1968",https://data.nber.org/databases/macrohistory/rectdata/06/m06105.dat
"U.S. Manufacturers' Unfilled Orders, Durable Goods Industries, End of Month 01/1939-12/1947",https://data.nber.org/databases/macrohistory/rectdata/06/m06106a.dat
"U.S. Manufacturers' Unfilled Orders, Durable Goods Industries, End of Month 01/1947-09/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06106b.dat
"U.S. Metal Cutting Type Machine Tools, Cancellations of New Orders 01/1945-06/1963",https://data.nber.org/databases/macrohistory/rectdata/06/m06107.dat
"U.S. Manufacturers' New Orders, Defense Products 01/1953-09/1969",https://data.nber.org/databases/macrohistory/rectdata/06/m06109.dat
U.S. Index of New Machinery Orders For Export 01/1957-02/1969,https://data.nber.org/databases/macrohistory/rectdata/06/m06111.dat
"U.S. Department Store Merchandising, Outstanding Orders, End of Month 01/1940-11/1963",https://data.nber.org/databases/macrohistory/rectdata/06/m06112.dat
U.S. Manufacturers' New Orders For Exports of Durable Goods Excluding Motor Vehicles and Parts 10/1962-09/1968,https://data.nber.org/databases/macrohistory/rectdata/06/m06113.dat
"U.S. Manufacturers' Unfilled Orders, Electrical Machinery, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06114.dat
"U.S. Manufacturers' Unfilled Orders, Machinery Except Electrical, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06115.dat
"U.S. Manufacturers' Unfilled Orders, Transportation Equipment, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06116.dat
"U.S. Manufacturers' Shipments, Durable Goods Industries 01/1947-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06117.dat
"U.S. Manufacturers' Shipments, All Other Durable Goods Industries, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06118.dat
"U.S. Manufacturers' Shipments, Nondurable Goods Industries, Total 01/1947-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06119.dat
"U.S. Manufacturers' Shipments, Primary Metals, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06120.dat
"U.S. Manufacturers' Shipments, Blast Furnaces, Steel Mills 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06121.dat
"U.S. Manufacturers' Shipments, Fabricated Metal Products 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06122.dat
"U.S. Manufacturers' Shipments, Machinery Except Electrical, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06123.dat
"U.S. Manufacturers' Shipments, Electrical Machinery, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06124.dat
"U.S. Manufacturers' Shipments, Transportation Equipment, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06125.dat
"U.S. Manufacturers' New Orders, Primary Metals 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06126.dat
"U.S. Manufacturers' New Orders, Blast Furnaces, Steel Mills 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06127.dat
"U.S. Manufacturers' New Orders, Fabricated Metal Products 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06128.dat
"U.S. Manufacturers' New Orders, Machinery Except Electrical, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06129.dat
"U.S. Manufacturers' New Orders, Transportation Equipment 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06130.dat
"U.S. Manufacturers' New Orders, Electrical Machinery 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06131.dat
"U.S. Manufacturers' Unfilled Orders, Primary Metals, Total 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06132.dat
"U.S. Manufacturers' Unfilled Orders, Blast Furnaces, Steel Mills 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06133.dat
"U.S. Manufacturer's New Orders, All Other Durable Goods Industries 01/1953-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06134.dat
"U.S. Manufacturer's New Orders, Total, Nondurable Goods Industries 01/1947-12/1965",https://data.nber.org/databases/macrohistory/rectdata/06/m06135.dat
"U.S. Advance Buying On Principal Materials, Per Cent Buying 30 Days Or Less 01/1946-06/1960",https://data.nber.org/databases/macrohistory/rectdata/06/m06136.dat
"U.S. Advance Buying On Principal Materials, Per Cent Buying 60 Days Or Longer 01/1946-09/1962",https://data.nber.org/databases/macrohistory/rectdata/06/m06137.dat
"U.S. Buying Policy, Per Cent Reporting Committments 90 Days Or Longer 01/1950-08/1960",https://data.nber.org/databases/macrohistory/rectdata/06/m06138.dat
"U.S. Orders, Per Cent Expanding 01/1948-05/1957",https://data.nber.org/databases/macrohistory/rectdata/06/m06139a.dat
"U.S. Orders, Per Cent Expanding, Cumulative 01/1948-05/1957",https://data.nber.org/databases/macrohistory/rectdata/06/m06139b.dat
"U.S. U.S. Steel Corporation, Unfilled Orders SECOND, 1902 - FOURTH, 1911",https://data.nber.org/databases/macrohistory/rectdata/06/q06024.dat
"U.S. Locomotives Ordered By Railroads FIRST, 1870 - FOURTH, 1926",https://data.nber.org/databases/macrohistory/rectdata/06/q06026a.dat
"U.S. Locomotives Ordered By American Railroads For Domestic Use FIRST, 1925 - FOURTH, 1950",https://data.nber.org/databases/macrohistory/rectdata/06/q06026b.dat
"U.S. Orders For Freight Cars Placed By American Railroads For Domestic Use FIRST, 1870-FOURTH, 1924",https://data.nber.org/databases/macrohistory/rectdata/06/q06027a.dat
"U.S. Orders For Freight Cars Placed By American Railroads For Domestic Use FIRST, 1924-SECOND, 1932, FOURTH, 1932-FOURTH, 1950",https://data.nber.org/databases/macrohistory/rectdata/06/q06027b.dat
"U.S. Orders of Railroad Passenger Cars FIRST, 1870-FOURTH, 1926",https://data.nber.org/databases/macrohistory/rectdata/06/q06028a.dat
"U.S. Personal Consumption Expenditures, Total FIRST, 1939 - FOURTH, 1967",https://data.nber.org/databases/macrohistory/rectdata/06/q06085.dat
"U.S. Personal Consumption Expenditures, Durable Goods FIRST, 1939 - FOURTH, 1967",https://data.nber.org/databases/macrohistory/rectdata/06/q06086.dat
"U.S. Personal Consumption Expenditures, Nondurable Goods FIRST, 1939 - FOURTH, 1967",https://data.nber.org/databases/macrohistory/rectdata/06/q06087.dat
"U.S. Personal Consumption Expenditures, Services FIRST, 1939-FOURTH, 1967",https://data.nber.org/databases/macrohistory/rectdata/06/q06088.dat
"U.S. Index of Orders Of Railroad Equipment FIRST, 1870 - FOURTH, 1926",https://data.nber.org/databases/macrohistory/rectdata/06/q06090a.dat
"U.S. Index of Orders Of Railroad Equipment FIRST, 1922 - SECOND, 1942",https://data.nber.org/databases/macrohistory/rectdata/06/q06090b.dat
"U.S. Index of Orders Of Railroad Equipment FIRST, 1941 - FOURTH, 1955",https://data.nber.org/databases/macrohistory/rectdata/06/q06090c.dat
"U.S. Net Sales, All Manufacturing Corporations FIRST, 1947-THIRD,1969",https://data.nber.org/databases/macrohistory/rectdata/06/q06110.dat
