,URL
U.S. Wholesale Price of Pig Iron 10/1880-07/1914,https://data.nber.org/databases/macrohistory/rectdata/04/m04013a.dat
Germany --Westphalia Wholesale Price of Pig Iron 04/1913-07/1935,https://data.nber.org/databases/macrohistory/rectdata/04/m04013b.dat
"France Pig Iron Prices (Fers Marchand) FIRST, 1896-THIRD, 1936 01/1897-09/1936",https://data.nber.org/databases/macrohistory/rectdata/04/q04014.dat
"U.S. Wholesale Price of Copper, Lake, New York City 01/1860-12/1912",https://data.nber.org/databases/macrohistory/rectdata/04/m04015a.dat
"U.S. Wholesale Price of Copper, Electrolyte, New York 01/1912-07/1955",https://data.nber.org/databases/macrohistory/rectdata/04/m04015b.dat
"Germany -- Berlin Wholesale Price of Copper, Berlin 1879-1905 01/1879-12/1905",https://data.nber.org/databases/macrohistory/rectdata/04/m04016a.dat
"Germany -- Berlin Wholesale Price of Copper, Berlin 1904-1934 01/1904-07/1935",https://data.nber.org/databases/macrohistory/rectdata/04/m04016b.dat
"U.S. Wholesale Price of Pig Lead, New York 01/1870-07/1955",https://data.nber.org/databases/macrohistory/rectdata/04/m04017.dat
"U.S. Wholesale Price of Wheat Flour, Bureau Of Labor Statistics 01/1890-12/1916",https://data.nber.org/databases/macrohistory/rectdata/04/m04019a.dat
"U.S. Wholesale Price of Wheat Flour, Bureau Of Labor Statistics 01/1913-12/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04019b.dat
"U.S. Retail Price of Flour, Wheat, White 01/1913-12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04020.dat
"U.S. Wholesale Price of Bread, Bureau Of Labor Statistics 01/1913-02/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04021.dat
U.S. Retail Price of Bread 1913-1943 01/1913-12/1943,https://data.nber.org/databases/macrohistory/rectdata/04/m04022.dat
"France --City Of Paris Retail Price of Bread 01/1899-12/1902, 04/1903-12/1913, 04/1915-03/1935",https://data.nber.org/databases/macrohistory/rectdata/04/m04023.dat
U.S. Wholesale Price of Bacon 01/1890-04/1933,https://data.nber.org/databases/macrohistory/rectdata/04/m04024a.dat
"U.S. Wholesale Price of Bacon, Bureau Of Labor Statistics 01/1913-05/1944",https://data.nber.org/databases/macrohistory/rectdata/04/m04024b.dat
U.S. Retail Price of Bacon 01/1911-12/1943,https://data.nber.org/databases/macrohistory/rectdata/04/m04025.dat
"U.S. Wholesale Price of Lard, Bureau Of Labor Statistics 01/1911-04/1944",https://data.nber.org/databases/macrohistory/rectdata/04/m04026a.dat
"U.S. Wholesale Price of Lard, Department Of Agriculture 01/1938-06/1956",https://data.nber.org/databases/macrohistory/rectdata/04/m04026b.dat
U.S. Retail Price of Lard 01/1911-12/1943,https://data.nber.org/databases/macrohistory/rectdata/04/m04027.dat
"U.S. Consumer Price Index, All Commodities Less Food, Bureau of Labor Statistics 03/1935, 07/1935, 10/1935, 04/1936, 07/1936, 09/1936, 12/1936, 03/1937, 06/1937, 09/1937, 12/1937, ONLY THE MONTHS OF MARCH, JUNE, SEPTEMBER, AND",https://data.nber.org/databases/macrohistory/rectdata/04/m04028.dat
"U.S. Wholesale Price of Creamery Butter, Bureau Of Labor Statistics 01/1890-03/1916",https://data.nber.org/databases/macrohistory/rectdata/04/m04028a.dat
"U.S. Wholesale Price of Creamery Butter, Bureau Of Labor Statistics 01/1913-03/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04028b.dat
"U.S. Retail Price of Butter, Chicago 01/1911-12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04029.dat
"U.S. Wholesale Price of Granulated Sugar, Bureau Of Labor Statistics 01/1890-12/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04030a.dat
U.S. Wholesale Price of Granulated Sugar 01/1938-07/1956,https://data.nber.org/databases/macrohistory/rectdata/04/m04030b.dat
U.S. Retail Price of Sugar 01/1911-12/1943,https://data.nber.org/databases/macrohistory/rectdata/04/m04031.dat
"U.S. Wholesale Price of Potatoes, Chicago FIRST, 1890-FOURTH, 1910 01/1890-06/1891, 09/1891-07/1892, 09/1892-06/1894, 08/1894-06/1895, 09/1895-06/1896, 09/1896-07/1897, 09/1897-07/1898, 09/1898-07/1899, 09/1899-06/1900, 09/1900-06/1901, 08/1901-06/1902,",https://data.nber.org/databases/macrohistory/rectdata/04/q04032.dat
"U.S. Retail Price of Potatoes, Bureau Of Labor Statistics 01/1911-12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04033.dat
"U.S. Wholesale Price of Coffee, New York 01/1890-12/1940",https://data.nber.org/databases/macrohistory/rectdata/04/m04034.dat
"U.S. Retail Price of Coffee, Bureau Of Labor Statistics 01/1913-12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04035.dat
"U.S. Wholesale Price of Bananas 01/1913-08/1916, 10/1916-02/1918, 06/1918-01/1920, 04/1920-04/1933",https://data.nber.org/databases/macrohistory/rectdata/04/m04036a.dat
U.S. Wholesale Price of Bananas 01/1932-12/1940,https://data.nber.org/databases/macrohistory/rectdata/04/m04036b.dat
"U.S. Wholesale Price of Bananas 01/1935-11/1935, 03/1936-02/1938, 04/1938-01/1941, 03/1941-12/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04036c.dat
"U.S. Retail Price of Bananas, Bureau Of Labor Statistics 01/1920-09/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04037.dat
U.S. Wholesale Price of Oranges 01/1914-06/1943,https://data.nber.org/databases/macrohistory/rectdata/04/m04038.dat
"U.S. Retail Price of Oranges, Bureau Of Labor Statistics 01/1919-12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04039.dat
"U.S. Wholesale Price of Prunes, Bureau Of Labor Statistics 01/1890-12/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04040.dat
"U.S. Retail Price of Prunes, New York 01/1915-09/1943, 12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04041.dat
"U.S. Wholesale Price of Canned Tomatoes, Bureau Of Labor Statistics 01/1908-12/1938",https://data.nber.org/databases/macrohistory/rectdata/04/m04042a.dat
"U.S. Wholesale Price of Canned Tomatoes, Bureau Of Labor Statistics 01/1937-06/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04042b.dat
"U.S. Wholesale Price of Canned Tomatoes, Bureau Of Labor Statistics 01/1942-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04042c.dat
"U.S. Retail Price of Canned Tomatoes, No.2 Can, New York 01/1919-12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04043.dat
"U.S. Wholesale Price of Anthracite Coal, Chestnut; Tidewater, New York Harbor. 01/1890-05/1902, 11/1902-04/1922, 09/1922-11/1925, 01/1926-12/1928",https://data.nber.org/databases/macrohistory/rectdata/04/m04044a.dat
"U.S. Wholesale Prices; Anthracite Coal, Chestnut. 01/1923-09/1925, 01/1926-08/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04044b.dat
"U.S. Retail Price of Anthracite Coal 06/1920-07/1922, 09/1922-11/1925, 03/1926-06/1935, 09/1935, 12/1935, THE MONTHS OF MARCH, JUNE, SEPTEMBER, AND DECEMBER FOR 1936-39, 03/1940, 06/1940, 09/1940-07/1944.",https://data.nber.org/databases/macrohistory/rectdata/04/m04045.dat
"U.S. Wholesale Price of Bituminous Coal, Georges Creek, F.O.B. New York Harbor 01/1890-03/1900, 11/1900-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04046.dat
"U.S. Retail Price of Bituminous Coal 01/1920, 06/1920-07/1922, 09/1922-06/1935, 09/1935, 12/1935, THE MONTHS OF MARCH, JUNE, SEPTEMBER AND DECEMBER FOR THE YEARS 1936-1939, 03/1940, 06/1940, 09/1940-07/1944",https://data.nber.org/databases/macrohistory/rectdata/04/m04047.dat
"U.S. Index of Wholesale Prices, Variable Group Weights 01/1850-12/1894",https://data.nber.org/databases/macrohistory/rectdata/04/m04048a.dat
"U.S. Index of Wholesale Prices, Bureau Of Labor Statistics 01/1890-12/1914",https://data.nber.org/databases/macrohistory/rectdata/04/m04048b.dat
"U.S. Index of Wholesale Prices, Bureau Of Labor Statistics 01/1913-12/1968",https://data.nber.org/databases/macrohistory/rectdata/04/m04048c.dat
"U.S. Index of Wholesale Prices, Bradstreet's, End Of Month FIRST, 1892-FOURTH, 1901 01/1899-11/1937",https://data.nber.org/databases/macrohistory/rectdata/04/q04049.dat
U.S. Price Index of Business Cycles 01/1891-06/1919,https://data.nber.org/databases/macrohistory/rectdata/04/m04050a.dat
U.S. Price Index of Business Cycles 01/1919-06/1927,https://data.nber.org/databases/macrohistory/rectdata/04/m04050b.dat
U.S. Index of the General Price Level 01/1860-11/1939,https://data.nber.org/databases/macrohistory/rectdata/04/m04051.dat
"U.S. Consumer Price Index, All Items Less Food, National Bureau of Economic Researchbureau Of Labor Statistics 01/1913-04/1971",https://data.nber.org/databases/macrohistory/rectdata/04/m04052.dat
"Great Britain Wholesale Price Index, All Commodities FIRST, 1884-SECOND, 1886 01/1885-05/1951",https://data.nber.org/databases/macrohistory/rectdata/04/q04053.dat
"Germany --Hamburg Wholesale Price Index 03/1879-12/1902, 01/1907-06/1914",https://data.nber.org/databases/macrohistory/rectdata/04/m04054.dat
"U.S. Index of Wholesale Prices Of Processed Foods, Bureau Of Labor Statistics 01/1926-01/1967",https://data.nber.org/databases/macrohistory/rectdata/04/m04055.dat
"Germany Index of Sensitive Prices 01/1882-12/1913, 01/1924-10/1934",https://data.nber.org/databases/macrohistory/rectdata/04/m04056.dat
"France Index of Wholesale Prices, All Commodities (20 Foods, 25 Raw Materials) FIRST, 1902-FOURTH, 1933 01/1913-08/1939",https://data.nber.org/databases/macrohistory/rectdata/04/m04057.dat
"U.S. Index of Wholesale Prices Of Farm Products, Bureau Of Labor Statistics. 01/1890-12/1967",https://data.nber.org/databases/macrohistory/rectdata/04/m04058.dat
"U.S. Index of Farm Prices Of Crops, Bureau Of Agricultural Economics. 01/1910-12/1966",https://data.nber.org/databases/macrohistory/rectdata/04/m04059.dat
U.S. Index of Farm Prices Of Meat Animals 01/1910-12/1966,https://data.nber.org/databases/macrohistory/rectdata/04/m04060.dat
"U.S. Index of Prices Received By Farmers, All Groups 01/1910-11/1967",https://data.nber.org/databases/macrohistory/rectdata/04/m04060a.dat
"U.S. Index of Wholesale Prices Of Foods,Bureau Of Labor Statistics 01/1890-02/1967",https://data.nber.org/databases/macrohistory/rectdata/04/m04061.dat
"Great Britain Wholesale Price Index, Total Food FIRST 1884 - FOURTH 1914 01/1913-09/1934",https://data.nber.org/databases/macrohistory/rectdata/04/q04062.dat
"France Wholesale Price Index, Foodstuffs, Statistique Generale De La France 01/1913-08/1939",https://data.nber.org/databases/macrohistory/rectdata/04/m04063.dat
"U.S. Index of Wholesale Price Of Textiles, Bureau Of Labor Statistics 01/1890-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04064b.dat
"U.S. Index of Wholesale Price Of Fuel and Lighting, Bureau Of Labor Statistics 01/1890-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04065a.dat
"U.S. Index of Wholesale Prices Of Fuel and Lighting, Bureau Of Labor Statistics 01/1947-07/1956",https://data.nber.org/databases/macrohistory/rectdata/04/m04065b.dat
"U.S. Wholesale Prices of Metal and Metal Products, Bureau Of Labor Statistics. 01/1890-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04066a.dat
"U.S. Index of Wholesale Prices Of Metals and Metal Products, Bureau Of Labor Statistics 01/1947-06/1956",https://data.nber.org/databases/macrohistory/rectdata/04/m04066b.dat
Great Britain Wholesale Price Index of Minerals FIRST 1884 - FOURTH 1914 03/1914-12/1935,https://data.nber.org/databases/macrohistory/rectdata/04/q04067.dat
"U.S. Index of Wholesale Prices Of Building Materials, Bureau Of Labor Statistics 01/1890-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04068a.dat
"U.S. Index of Wholesale Prices Of Building Materials, Bureau Of Labor Statistics. 01/1947-05/1962",https://data.nber.org/databases/macrohistory/rectdata/04/m04068b.dat
"Great Britain Wholesale Price Index of Raw Materials FIRST, 1884-FOURTH, 1923 01/1913-12/1935",https://data.nber.org/databases/macrohistory/rectdata/04/q04069.dat
"France Wholesale Price, Raw Materials FIRST, 1913-SECOND, 1934 01/1913-08/1939",https://data.nber.org/databases/macrohistory/rectdata/04/q04070.dat
"U.S. Index of Retail Prices Of Food At Home, Bureau Of Labor Statistics 01/1913-02/1968",https://data.nber.org/databases/macrohistory/rectdata/04/m04071.dat
U.S. Cost of Living Index 01/1910-01/1944,https://data.nber.org/databases/macrohistory/rectdata/04/m04072.dat
"France --Paris Retail Price Index, Paris (13 Articles) THIRD, 1914-FOURTH, 1933 01/1919-08/1939",https://data.nber.org/databases/macrohistory/rectdata/04/q04073a.dat
"France --Paris Retail Price Index, 34 Articles 01/1929-08/1939",https://data.nber.org/databases/macrohistory/rectdata/04/m04073b.dat
"U.S. Wholesale Price of Oats, Chicago 01/1890-09/1952",https://data.nber.org/databases/macrohistory/rectdata/04/m04074.dat
"U.S. Wholesale Price of Amoskeag Ginghams, Factory, Bureau Of Labor Statistics 01/1890-06/1936",https://data.nber.org/databases/macrohistory/rectdata/04/m04075.dat
"U.S. Wholesale Price of Amoskeag Gingham, Factory, Bureau Of Labor Statistics 01/1931-12/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04075b.dat
U.S. Wholesale Price of Portland Cement 01/1895-12/1915,https://data.nber.org/databases/macrohistory/rectdata/04/m04076a.dat
U.S. Wholesale Price of Portland Cement 01/1914-06/1941,https://data.nber.org/databases/macrohistory/rectdata/04/m04076b.dat
"U.S. Wholesale Price of Rubber, Para Island Plantation 01/1890-12/1922",https://data.nber.org/databases/macrohistory/rectdata/04/m04077a.dat
"U.S. Wholesale Price of Rubber, Para Island; Plantation, New York 01/1913-03/1958",https://data.nber.org/databases/macrohistory/rectdata/04/m04077b.dat
U.S. Wholesale Price of Window Glass 01/1890-12/1933,https://data.nber.org/databases/macrohistory/rectdata/04/m04078a.dat
"U.S. Wholesale Price of Window Glass, American, Single 01/1933-12/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04078b.dat
"U.S. Wholesale Price of Crude Petroleum, At Wells 01/1890-06/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04079.dat
"U.S. Wholesale Prices Sulphuric Acid, 66 Degree Tank Cars 01/1890-12/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04080.dat
"U.S. Wholesale Prices of Linseed Oil; Raw, in Barrels FIRST, 1918-FOURTH, 1952 01/1890-05/1952",https://data.nber.org/databases/macrohistory/rectdata/04/q04081.dat
"U.S. Wholesale Price of Refined Cottonseed Oil, Prime Summer Yellow, Department Of Agriculture 01/1891-06/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04081aa.dat
"U.S. Wholesale Price Linseed Oil, Raw, Minneapolis 01/1952-02/1958",https://data.nber.org/databases/macrohistory/rectdata/04/m04081b.dat
"U.S. Wholesale Price of Cottonseed Oil, Crude 08/1909-07/1910, 09/1910-06/1941",https://data.nber.org/databases/macrohistory/rectdata/04/m04081ba.dat
"U.S. Wholesale Price of Hides, Packer, Heavy Native Steers 01/1890-12/1949, 02/1950-01/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04082a.dat
"U.S. Wholesale Price of Hides, Packer, Heavy Native Steers, Chicago 01/1947-02/1958",https://data.nber.org/databases/macrohistory/rectdata/04/m04082b.dat
"U.S. Wholesale Price of Sheetings, Brown, Bureau Of Labor Statistics 01/1890-04/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04083.dat
"U.S. Wholesale Price of Bleached Muslin, 4-4, Fruit Of the Loom Mills, Bureau Of Labor Statistics 01/1890-05/1944",https://data.nber.org/databases/macrohistory/rectdata/04/m04084.dat
"U.S. Wholesale Price of Pine, Yellow, Siding 01/1890-11/1916",https://data.nber.org/databases/macrohistory/rectdata/04/m04085a.dat
"U.S. Wholesale Price, Yellow Pine 01/1914-12/1940",https://data.nber.org/databases/macrohistory/rectdata/04/m04085b.dat
"U.S. Wholesale Price of Print Cloth, Mills, Bureau Of Labor Statistics 01/1890-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04086a.dat
"U.S. Wholesale Price of Print Cloth, Mills, Bureau Of Labor Statistics 01/1914-08/1943",https://data.nber.org/databases/macrohistory/rectdata/04/m04086b.dat
"U.S. Wholesale Price of Print Cloth, Mills, Bureau Of Labor Statistics 05/1943-02/1946",https://data.nber.org/databases/macrohistory/rectdata/04/m04086c.dat
"U.S. Wholesale Price of Print Cloth, Mills, Bureau Of Labor Statistics 01/1946-01/1958",https://data.nber.org/databases/macrohistory/rectdata/04/m04086d.dat
"U.S. Wholesale Price of Wool, Eastern Markets, Boston, Bureau Of Labor Statistics 01/1890-12/1917",https://data.nber.org/databases/macrohistory/rectdata/04/m04087a.dat
"U.S. Wholesale Price of Wool, Eastern Markets, Boston 01/1917-04/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04087b.dat
"U.S. Wholesale Price of Wool, Eastern Markets, Boston 01/1938-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04087c.dat
"U.S. Wholesale Price of Wool, Eastern Markets, Boston 01/1947-04/1957",https://data.nber.org/databases/macrohistory/rectdata/04/m04087d.dat
"U.S. Wholesale Price of Leather, Sole, Oak, Scoured Backs 01/1890-07/1947",https://data.nber.org/databases/macrohistory/rectdata/04/m04088a.dat
"U.S. Wholesale Price of Leather, Bellies, Steer, F.O.B. Tannery 01/1947-12/1950, 07/1951-02/1958",https://data.nber.org/databases/macrohistory/rectdata/04/m04088b.dat
"U.S. Wholesale Price of Oak: White, Plain. 01/1890-12/1923",https://data.nber.org/databases/macrohistory/rectdata/04/m04089a.dat
"U.S. Wholesale Price of Oak: White, Plain 01/1920-09/1940",https://data.nber.org/databases/macrohistory/rectdata/04/m04089b.dat
"U.S. Wholesale Price of Oak, White Plain 07/1940-04/1944",https://data.nber.org/databases/macrohistory/rectdata/04/m04089c.dat
U.S. Wholesale Price of Spruce 01/1890-12/1919,https://data.nber.org/databases/macrohistory/rectdata/04/m04090a.dat
U.S. Wholesale Price of Spruce 01/1913-05/1944,https://data.nber.org/databases/macrohistory/rectdata/04/m04090b.dat
"U.S. Petroleum (Kerosene) Refined, Water White, Bulk 01/1913-05/1944",https://data.nber.org/databases/macrohistory/rectdata/04/m04091.dat
"U.S. Price of Zinc, New York 01/1875-12/1904",https://data.nber.org/databases/macrohistory/rectdata/04/m04092a.dat
U.S. Wholesale Price of Slab Zinc 01/1898-04/1958,https://data.nber.org/databases/macrohistory/rectdata/04/m04092b.dat
U.S. Wholesale Price of Newsprint Paper 01/1890-12/1915,https://data.nber.org/databases/macrohistory/rectdata/04/m04093a.dat
"U.S. Wholesale Price of Newsprint Paper Rolls, Contract, F.O.B. Mill 01/1914-08/1919, 03/1920-12/1928",https://data.nber.org/databases/macrohistory/rectdata/04/m04093b.dat
U.S. Wholesale Price of Newsprint Paper 01/1926-12/1951,https://data.nber.org/databases/macrohistory/rectdata/04/m04093c.dat
U.S. Wholesale Price of Newsprint Paper 01/1947-02/1958,https://data.nber.org/databases/macrohistory/rectdata/04/m04093d.dat
"U.S. Wholesale Price of Oleomargarine, Bureau Of Labor Statistics 01/1913-06/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04094.dat
"U.S. Index of Wholesale Prices Of Housefurnishing Goods, Bureau Of Labor Statistics. 01/1890-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04095a.dat
"U.S. Index of Wholesale Prices Of Housefurnishing Goods, Bureau Of Labor Statistics 01/1947-08/1956",https://data.nber.org/databases/macrohistory/rectdata/04/m04095b.dat
"U.S. Index of Wholesale Price Of Chemicals and Drugs, Bureau Of Labor Statistics 01/1890-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04096a.dat
"U.S. Index of Wholesale Prices Of Chemicals and Drugs, Bureau Of Labor Statistics 01/1947-12/1961",https://data.nber.org/databases/macrohistory/rectdata/04/m04096b.dat
U.S. Index of Wholesale Prices Of Hides and Leather Products. 01/1890-12/1951,https://data.nber.org/databases/macrohistory/rectdata/04/m04097a.dat
"U.S. Index of Wholesale Prices Of Hides and Leather Products, Bureau Of Labor Statistics 01/1947-07/1956",https://data.nber.org/databases/macrohistory/rectdata/04/m04097b.dat
"U.S. Wholesale Price of Bricks, Common, Composite Price. 01/1921-02/1932",https://data.nber.org/databases/macrohistory/rectdata/04/m04098a.dat
"U.S. Wholesale Price, Brick, Common, Composite 11/1931-05/1944",https://data.nber.org/databases/macrohistory/rectdata/04/m04098b.dat
"U.S. Wholesale Price of Common Bricks, Domestic, New York 01/1890-12/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04099.dat
"U.S. Wholesale Price of Portland Cement, Six Production Centers 01/1921-12/1938",https://data.nber.org/databases/macrohistory/rectdata/04/m04099a.dat
"U.S. Wholesale Price of Cotton Yarn, Mills, Bureau Of Labor Statistics 01/1890-05/1942",https://data.nber.org/databases/macrohistory/rectdata/04/m04100a.dat
"U.S. Wholesale Price of Cotton Yarn, Mills, Bureau Of Labor Statistics 01/1941-12/1951",https://data.nber.org/databases/macrohistory/rectdata/04/m04100b.dat
"U.S. Wholesale Price of Cotton Yarn, Mills, Bureau Of Labor Statistics 1947-1955 01/1947-08/1956",https://data.nber.org/databases/macrohistory/rectdata/04/m04100c.dat
"Germany --Essen Wholesale Price of Coal 01/1889-04/1889, 09/1889-04/1890, 08/1890-12/1891, 02/1892-11/1892, 01/1893-02/1895, 07/1895-12/1919",https://data.nber.org/databases/macrohistory/rectdata/04/m04101a.dat
Germany --Essen Wholesale Price of Coal (From Mine) Rhine-Westphalia 04/1913-11/1936,https://data.nber.org/databases/macrohistory/rectdata/04/m04101b.dat
"Great Britain Index of Import Prices, Total, A.G. Silverman 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04102.dat
"Great Britain Grains and Wheat Flour, Price, Imports 01/1890-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04103.dat
"Great Britain Dutiable Foodstuffs, Price, Imports 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04104.dat
"Great Britain Animal Foodstuffs, Imports, Prices 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04105.dat
"Great Britain Textiles, Prices, Imports 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04106.dat
"Great Britain Metals, Imports, Prices 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04107.dat
"Great Britain Oils and Seed Oils Imports, Prices 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04108.dat
"Great Britain Index of Export Prices, A.G. Silverman, Total 01/1880-10/1893, 12/1893-02/1912, 04/1912-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04109.dat
"Great Britain Textiles, Prices, Exports 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04110.dat
"Great Britain Coal Exports, Prices 01/1880-10/1893, 12/1893-02/1912, 04/1912-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04111.dat
Great Britain Iron and Steel Exports Prices 01/1880-12/1913,https://data.nber.org/databases/macrohistory/rectdata/04/m04112.dat
"Great Britain Index of Export Prices, Non-Ferrous Metals, Silverman 01/1880-12/1913",https://data.nber.org/databases/macrohistory/rectdata/04/m04113.dat
